#Digilent WaveForms Logger
#Device Name: Analog Discovery Studio
#Serial Number: SN:210415B1A0BE
#Date Time: 2026-09-09 14:05:12
#Sample rate: 100Hz
#Samples: 2000
Time (s),Channel 1 (V)
13.780000,1.753069
13.790000,1.754450
13.800000,1.754319
13.810000,1.754599
13.820000,1.758328
13.830000,1.755435
13.840000,1.758396
13.850000,1.757289
13.860000,1.755453
13.870000,1.754831
13.880000,1.753872
13.890000,1.752504
13.900000,1.749419
13.910000,1.749874
13.920000,1.745249
13.930000,1.743796
13.940000,1.738998
13.950000,1.737186
13.960000,1.732150
13.970000,1.725100
13.980000,1.722613
13.990000,1.721503
14.000000,1.713803
14.010000,1.708807
14.020000,1.702080
14.030000,1.698836
14.040000,1.693104
14.050000,1.688000
14.060000,1.682173
14.070000,1.675932
14.080000,1.669002
14.090000,1.663027
14.100000,1.656685
14.110000,1.651944
14.120000,1.647657
14.130000,1.643187
14.140000,1.632911
14.150000,1.629309
14.160000,1.622330
14.170000,1.615717
14.180000,1.611219
14.190000,1.605398
14.200000,1.599071
14.210000,1.597654
14.220000,1.591132
14.230000,1.589561
14.240000,1.581254
14.250000,1.576747
14.260000,1.574634
14.270000,1.567609
14.280000,1.566167
14.290000,1.564662
14.300000,1.564368
14.310000,1.559791
14.320000,1.559693
14.330000,1.554329
14.340000,1.553465
14.350000,1.552431
14.360000,1.552635
14.370000,1.553831
14.380000,1.552864
14.390000,1.553370
14.400000,1.552930
14.410000,1.553202
14.420000,1.553943
14.430000,1.559060
14.440000,1.557461
14.450000,1.560023
14.460000,1.564896
14.470000,1.567542
14.480000,1.567575
14.490000,1.573021
14.500000,1.575218
14.510000,1.579824
14.520000,1.581924
14.530000,1.589741
14.540000,1.591914
14.550000,1.598277
14.560000,1.600651
14.570000,1.604998
14.580000,1.611464
14.590000,1.615642
14.600000,1.624418
14.610000,1.628477
14.620000,1.630859
14.630000,1.637539
14.640000,1.642413
14.650000,1.647198
14.660000,1.655445
14.670000,1.660574
14.680000,1.663238
14.690000,1.671013
14.700000,1.672982
14.710000,1.680086
14.720000,1.681275
14.730000,1.689106
14.740000,1.695881
14.750000,1.700212
14.760000,1.703310
14.770000,1.708875
14.780000,1.712191
14.790000,1.713761
14.800000,1.720814
14.810000,1.720904
14.820000,1.722244
14.830000,1.728119
14.840000,1.729242
14.850000,1.729809
14.860000,1.732882
14.870000,1.736955
14.880000,1.734546
14.890000,1.737955
14.900000,1.737382
14.910000,1.739690
14.920000,1.739769
14.930000,1.741700
14.940000,1.737110
14.950000,1.736269
14.960000,1.736308
14.970000,1.732595
14.980000,1.733251
14.990000,1.730645
15.000000,1.728975
15.010000,1.723658
15.020000,1.722358
15.030000,1.719734
15.040000,1.719491
15.050000,1.714104
15.060000,1.710443
15.070000,1.705419
15.080000,1.701799
15.090000,1.696735
15.100000,1.695436
15.110000,1.689294
15.120000,1.688349
15.130000,1.681416
15.140000,1.673812
15.150000,1.669709
15.160000,1.665702
15.170000,1.662634
15.180000,1.656644
15.190000,1.651230
15.200000,1.643123
15.210000,1.641742
15.220000,1.636124
15.230000,1.628773
15.240000,1.625375
15.250000,1.622482
15.260000,1.617262
15.270000,1.611632
15.280000,1.609833
15.290000,1.603779
15.300000,1.599231
15.310000,1.597371
15.320000,1.592791
15.330000,1.589425
15.340000,1.588151
15.350000,1.583249
15.360000,1.579938
15.370000,1.581340
15.380000,1.577538
15.390000,1.575916
15.400000,1.576544
15.410000,1.569951
15.420000,1.571056
15.430000,1.570535
15.440000,1.568809
15.450000,1.568100
15.460000,1.566965
15.470000,1.566314
15.480000,1.567772
15.490000,1.568800
15.500000,1.572716
15.510000,1.570655
15.520000,1.575271
15.530000,1.577520
15.540000,1.580130
15.550000,1.581690
15.560000,1.584116
15.570000,1.587067
15.580000,1.590460
15.590000,1.590851
15.600000,1.595216
15.610000,1.598738
15.620000,1.600828
15.630000,1.608630
15.640000,1.608836
15.650000,1.614641
15.660000,1.617773
15.670000,1.625309
15.680000,1.628014
15.690000,1.632549
15.700000,1.636859
15.710000,1.641565
15.720000,1.645424
15.730000,1.648813
15.740000,1.654549
15.750000,1.660803
15.760000,1.663512
15.770000,1.666795
15.780000,1.670184
15.790000,1.676114
15.800000,1.677760
15.810000,1.685104
15.820000,1.687169
15.830000,1.694152
15.840000,1.696845
15.850000,1.695205
15.860000,1.703721
15.870000,1.705086
15.880000,1.705361
15.890000,1.712007
15.900000,1.714650
15.910000,1.712810
15.920000,1.717030
15.930000,1.716011
15.940000,1.721054
15.950000,1.720581
15.960000,1.723544
15.970000,1.721324
15.980000,1.722154
15.990000,1.723092
16.000000,1.725031
16.010000,1.723371
16.020000,1.724263
16.030000,1.724635
16.040000,1.720722
16.050000,1.718651
16.060000,1.717268
16.070000,1.717411
16.080000,1.712263
16.090000,1.712812
16.100000,1.710984
16.110000,1.709169
16.120000,1.705658
16.130000,1.705338
16.140000,1.699818
16.150000,1.695456
16.160000,1.692963
16.170000,1.688476
16.180000,1.687081
16.190000,1.682113
16.200000,1.678787
16.210000,1.675447
16.220000,1.670084
16.230000,1.665506
16.240000,1.662717
16.250000,1.660244
16.260000,1.653089
16.270000,1.651046
16.280000,1.644783
16.290000,1.642156
16.300000,1.636777
16.310000,1.631637
16.320000,1.631604
16.330000,1.625409
16.340000,1.621083
16.350000,1.619948
16.360000,1.614751
16.370000,1.612482
16.380000,1.607020
16.390000,1.604943
16.400000,1.603242
16.410000,1.599220
16.420000,1.597277
16.430000,1.592846
16.440000,1.591826
16.450000,1.591978
16.460000,1.591471
16.470000,1.589160
16.480000,1.583939
16.490000,1.587308
16.500000,1.586350
16.510000,1.583890
16.520000,1.583594
16.530000,1.582820
16.540000,1.583631
16.550000,1.585154
16.560000,1.583640
16.570000,1.586210
16.580000,1.585993
16.590000,1.584362
16.600000,1.587418
16.610000,1.590639
16.620000,1.589399
16.630000,1.593617
16.640000,1.593550
16.650000,1.597606
16.660000,1.601360
16.670000,1.601144
16.680000,1.606970
16.690000,1.610202
16.700000,1.608877
16.710000,1.616887
16.720000,1.619773
16.730000,1.618790
16.740000,1.626816
16.750000,1.630076
16.760000,1.630274
16.770000,1.638137
16.780000,1.638766
16.790000,1.644435
16.800000,1.646506
16.810000,1.653041
16.820000,1.655086
16.830000,1.657197
16.840000,1.659187
16.850000,1.664756
16.860000,1.667704
16.870000,1.670761
16.880000,1.676063
16.890000,1.677044
16.900000,1.683698
16.910000,1.684459
16.920000,1.690409
16.930000,1.691844
16.940000,1.695296
16.950000,1.696320
16.960000,1.696802
16.970000,1.699566
16.980000,1.701126
16.990000,1.703491
17.000000,1.707011
17.010000,1.705033
17.020000,1.711339
17.030000,1.710888
17.040000,1.712183
17.050000,1.709543
17.060000,1.708092
17.070000,1.710685
17.080000,1.711177
17.090000,1.710859
17.100000,1.709538
17.110000,1.707372
17.120000,1.709519
17.130000,1.708578
17.140000,1.707722
17.150000,1.704812
17.160000,1.703134
17.170000,1.699144
17.180000,1.697816
17.190000,1.697726
17.200000,1.695479
17.210000,1.694068
17.220000,1.689740
17.230000,1.692866
17.240000,1.681230
17.250000,1.680863
17.260000,1.676161
17.270000,1.673624
17.280000,1.673157
17.290000,1.667742
17.300000,1.667347
17.310000,1.661224
17.320000,1.659755
17.330000,1.657157
17.340000,1.651295
17.350000,1.650684
17.360000,1.646721
17.370000,1.643072
17.380000,1.637927
17.390000,1.637939
17.400000,1.634136
17.410000,1.629734
17.420000,1.627930
17.430000,1.623221
17.440000,1.623231
17.450000,1.616956
17.460000,1.615596
17.470000,1.614121
17.480000,1.608787
17.490000,1.607176
17.500000,1.603112
17.510000,1.604702
17.520000,1.600870
17.530000,1.602454
17.540000,1.598519
17.550000,1.597300
17.560000,1.596860
17.570000,1.595809
17.580000,1.594711
17.590000,1.593600
17.600000,1.594870
17.610000,1.597228
17.620000,1.593050
17.630000,1.597270
17.640000,1.595280
17.650000,1.597284
17.660000,1.595933
17.670000,1.597427
17.680000,1.595520
17.690000,1.600676
17.700000,1.599750
17.710000,1.603056
17.720000,1.602537
17.730000,1.608411
17.740000,1.606376
17.750000,1.611784
17.760000,1.614417
17.770000,1.615902
17.780000,1.618866
17.790000,1.619496
17.800000,1.624425
17.810000,1.626608
17.820000,1.631356
17.830000,1.632698
17.840000,1.636648
17.850000,1.638093
17.860000,1.640711
17.870000,1.646762
17.880000,1.647479
17.890000,1.650904
17.900000,1.656580
17.910000,1.657927
17.920000,1.659002
17.930000,1.662405
17.940000,1.665441
17.950000,1.666486
17.960000,1.673447
17.970000,1.675004
17.980000,1.677241
17.990000,1.680274
18.000000,1.682058
18.010000,1.685713
18.020000,1.688099
18.030000,1.688465
18.040000,1.688304
18.050000,1.690348
18.060000,1.694413
18.070000,1.696663
18.080000,1.696301
18.090000,1.696326
18.100000,1.699949
18.110000,1.697275
18.120000,1.699628
18.130000,1.699128
18.140000,1.701032
18.150000,1.697549
18.160000,1.700509
18.170000,1.699103
18.180000,1.699036
18.190000,1.700406
18.200000,1.698801
18.210000,1.697516
18.220000,1.698301
18.230000,1.695084
18.240000,1.693934
18.250000,1.691294
18.260000,1.690429
18.270000,1.687645
18.280000,1.687453
18.290000,1.684175
18.300000,1.682792
18.310000,1.680515
18.320000,1.680715
18.330000,1.676228
18.340000,1.672022
18.350000,1.670506
18.360000,1.671565
18.370000,1.665436
18.380000,1.663502
18.390000,1.660758
18.400000,1.656807
18.410000,1.655160
18.420000,1.653146
18.430000,1.648202
18.440000,1.647990
18.450000,1.644269
18.460000,1.641459
18.470000,1.636494
18.480000,1.634160
18.490000,1.631586
18.500000,1.630684
18.510000,1.625343
18.520000,1.623811
18.530000,1.624068
18.540000,1.621019
18.550000,1.617967
18.560000,1.618722
18.570000,1.617542
18.580000,1.614260
18.590000,1.611742
18.600000,1.609255
18.610000,1.605901
18.620000,1.609342
18.630000,1.608418
18.640000,1.605783
18.650000,1.605135
18.660000,1.604166
18.670000,1.603500
18.680000,1.604779
18.690000,1.602702
18.700000,1.603070
18.710000,1.603356
18.720000,1.605256
18.730000,1.607825
18.740000,1.604783
18.750000,1.609235
18.760000,1.608286
18.770000,1.608728
18.780000,1.609514
18.790000,1.612449
18.800000,1.613644
18.810000,1.615161
18.820000,1.620451
18.830000,1.617871
18.840000,1.619857
18.850000,1.620676
18.860000,1.622904
18.870000,1.629743
18.880000,1.628204
18.890000,1.630263
18.900000,1.632742
18.910000,1.633557
18.920000,1.639330
18.930000,1.640083
18.940000,1.647106
18.950000,1.644547
18.960000,1.648502
18.970000,1.651559
18.980000,1.656191
18.990000,1.657890
19.000000,1.658865
19.010000,1.661038
19.020000,1.665382
19.030000,1.669404
19.040000,1.668237
19.050000,1.670739
19.060000,1.672750
19.070000,1.674919
19.080000,1.675350
19.090000,1.678645
19.100000,1.678840
19.110000,1.685326
19.120000,1.684089
19.130000,1.686303
19.140000,1.687151
19.150000,1.687665
19.160000,1.686288
19.170000,1.687591
19.180000,1.688906
19.190000,1.690850
19.200000,1.692730
19.210000,1.690686
19.220000,1.693117
19.230000,1.690229
19.240000,1.693118
19.250000,1.689034
19.260000,1.693008
19.270000,1.690704
19.280000,1.690775
19.290000,1.689731
19.300000,1.686417
19.310000,1.687166
19.320000,1.685535
19.330000,1.685099
19.340000,1.685387
19.350000,1.682226
19.360000,1.680079
19.370000,1.678586
19.380000,1.675705
19.390000,1.673735
19.400000,1.673927
19.410000,1.670779
19.420000,1.669221
19.430000,1.667936
19.440000,1.663567
19.450000,1.663679
19.460000,1.657059
19.470000,1.656898
19.480000,1.656281
19.490000,1.650424
19.500000,1.650311
19.510000,1.648535
19.520000,1.645559
19.530000,1.644801
19.540000,1.641822
19.550000,1.638754
19.560000,1.638191
19.570000,1.631937
19.580000,1.633835
19.590000,1.631672
19.600000,1.629547
19.610000,1.628623
19.620000,1.623841
19.630000,1.621582
19.640000,1.621012
19.650000,1.624107
19.660000,1.618764
19.670000,1.617893
19.680000,1.616884
19.690000,1.614185
19.700000,1.616201
19.710000,1.614583
19.720000,1.614486
19.730000,1.615926
19.740000,1.613468
19.750000,1.611007
19.760000,1.612033
19.770000,1.607299
19.780000,1.610312
19.790000,1.611524
19.800000,1.612551
19.810000,1.612123
19.820000,1.616782
19.830000,1.614388
19.840000,1.616384
19.850000,1.616320
19.860000,1.618572
19.870000,1.618466
19.880000,1.617368
19.890000,1.620525
19.900000,1.623349
19.910000,1.625570
19.920000,1.624326
19.930000,1.625492
19.940000,1.629057
19.950000,1.631238
19.960000,1.633685
19.970000,1.634023
19.980000,1.637552
19.990000,1.641071
