# time_s,loadcell_V,current_V
0.931000,0.224838,2.803359
0.932000,0.225375,2.792399
0.933000,0.229452,2.830336
0.934000,0.232215,2.826429
0.935000,0.225252,2.832552
0.936000,0.230688,2.856373
0.937000,0.233358,2.802281
0.938000,0.231441,2.798356
0.939000,0.229291,2.812465
0.940000,0.231626,2.827011
0.941000,0.227307,2.810317
0.942000,0.228831,2.812211
0.943000,0.232378,2.820526
0.944000,0.230237,2.809094
0.945000,0.230034,2.831772
0.946000,0.224523,2.821689
0.947000,0.226586,2.818033
0.948000,0.230968,2.805594
0.949000,0.229622,2.840723
0.950000,0.228760,2.801822
0.951000,0.230206,2.820454
0.952000,0.226729,2.836046
0.953000,0.232079,2.821754
0.954000,0.224897,2.806437
0.955000,0.229586,2.821964
0.956000,0.226756,2.807803
0.957000,0.233484,2.828781
0.958000,0.228159,2.802057
0.959000,0.228878,2.787648
0.960000,0.233010,2.804622
0.961000,0.227743,2.817274
0.962000,0.232385,2.820444
0.963000,0.228355,2.793067
0.964000,0.228015,2.830867
0.965000,0.230698,2.843989
0.966000,0.228905,2.817768
0.967000,0.231246,2.837064
0.968000,0.230265,2.825672
0.969000,0.231882,2.826296
0.970000,0.229634,2.849188
0.971000,0.232028,2.806111
0.972000,0.233661,2.848424
0.973000,0.224891,2.818712
0.974000,0.231151,2.822581
0.975000,0.227415,2.822014
0.976000,0.231079,2.839095
0.977000,0.233459,2.827918
0.978000,0.231760,2.803852
0.979000,0.230485,2.817160
0.980000,0.233202,2.810616
0.981000,0.227187,2.843912
0.982000,0.224049,2.818720
0.983000,0.232345,2.831829
0.984000,0.223378,2.819493
0.985000,0.228520,2.826022
0.986000,0.229661,2.803900
0.987000,0.228309,2.812848
0.988000,0.231458,2.824159
0.989000,0.230488,2.836982
0.990000,0.228592,2.822254
0.991000,0.225451,2.834363
0.992000,0.231468,2.819459
0.993000,0.225631,2.798532
0.994000,0.233327,2.822664
0.995000,0.232953,2.812909
0.996000,0.227810,2.787749
0.997000,0.231176,2.824634
0.998000,0.231465,2.807144
0.999000,0.232322,2.839724
1.000000,0.231435,2.522022
1.001000,0.224826,2.518675
1.002000,0.229167,2.539767
1.003000,0.224567,2.530697
1.004000,0.227667,2.524512
1.005000,0.230687,2.504927
1.006000,0.230206,2.566092
1.007000,0.222901,2.494482
1.008000,0.223504,2.514446
1.009000,0.224503,2.520107
1.010000,0.225942,2.524473
1.011000,0.221426,2.512722
1.012000,0.222579,2.515038
1.013000,0.222645,2.535007
1.014000,0.217449,2.542770
1.015000,0.214841,2.530322
1.016000,0.214217,2.516666
1.017000,0.219580,2.531814
1.018000,0.210445,2.519267
1.019000,0.218846,2.522833
1.020000,0.216478,2.513414
1.021000,0.213700,2.529132
1.022000,0.216389,2.518287
1.023000,0.218199,2.494196
1.024000,0.214314,2.512909
1.025000,0.219954,2.557180
1.026000,0.216829,2.518067
1.027000,0.213821,2.518043
1.028000,0.213261,2.518050
1.029000,0.210640,2.508245
1.030000,0.211126,2.519219
1.031000,0.210300,2.503389
1.032000,0.208526,2.517182
1.033000,0.207473,2.529228
1.034000,0.211591,2.541430
1.035000,0.209651,2.518414
1.036000,0.207107,2.528950
1.037000,0.208117,2.514491
1.038000,0.213935,2.525761
1.039000,0.209401,2.547309
1.040000,0.196445,2.524970
1.041000,0.203876,2.556580
1.042000,0.202230,2.502809
1.043000,0.203750,2.520984
1.044000,0.207364,2.524124
1.045000,0.200881,2.505117
1.046000,0.206929,2.527290
1.047000,0.205850,2.516044
1.048000,0.202087,2.506921
1.049000,0.206676,2.520739
1.050000,0.202127,2.548287
1.051000,0.207275,2.523377
1.052000,0.200921,2.506540
1.053000,0.205107,2.526650
1.054000,0.205608,2.514280
1.055000,0.204260,2.522721
1.056000,0.202104,2.522751
1.057000,0.197857,2.495217
1.058000,0.199546,2.536732
1.059000,0.197850,2.513449
1.060000,0.200512,2.529309
1.061000,0.195948,2.536888
1.062000,0.197664,2.531001
1.063000,0.191828,2.499830
1.064000,0.191469,2.534187
1.065000,0.188991,2.515385
1.066000,0.192358,2.499767
1.067000,0.194128,2.498994
1.068000,0.194524,2.501956
1.069000,0.194055,2.505998
1.070000,0.194664,2.529786
1.071000,0.189662,2.506051
1.072000,0.193551,2.520155
1.073000,0.198435,2.508282
1.074000,0.191876,2.530186
1.075000,0.192281,2.527436
1.076000,0.190236,2.508711
1.077000,0.189919,2.502569
1.078000,0.190794,2.521802
1.079000,0.188164,2.528066
1.080000,0.193324,2.512619
1.081000,0.190804,2.531871
1.082000,0.188676,2.525596
1.083000,0.192588,2.532977
1.084000,0.185704,2.524126
1.085000,0.185781,2.513088
1.086000,0.183636,2.536081
1.087000,0.189490,2.519765
1.088000,0.189780,2.519298
1.089000,0.183940,2.476015
1.090000,0.184456,2.531113
1.091000,0.192259,2.530616
1.092000,0.183533,2.479017
1.093000,0.186358,2.482579
1.094000,0.184254,2.523576
1.095000,0.183600,2.555092
1.096000,0.186459,2.515062
1.097000,0.182393,2.530788
1.098000,0.179362,2.537913
1.099000,0.179953,2.524523
1.100000,0.182064,2.543263
1.101000,0.187779,2.520460
1.102000,0.184569,2.514550
1.103000,0.186453,2.549147
1.104000,0.182562,2.518256
1.105000,0.182209,2.534880
1.106000,0.179634,2.525910
1.107000,0.176514,2.514726
1.108000,0.180108,2.517601
1.109000,0.178531,2.529724
1.110000,0.177125,2.529363
1.111000,0.178739,2.521084
1.112000,0.178006,2.524278
1.113000,0.178069,2.528051
1.114000,0.175324,2.525310
1.115000,0.173150,2.515335
1.116000,0.177235,2.516223
1.117000,0.179036,2.501414
1.118000,0.176003,2.518790
1.119000,0.173668,2.489152
1.120000,0.174285,2.519061
1.121000,0.174798,2.523335
1.122000,0.176466,2.495663
1.123000,0.175555,2.517161
1.124000,0.169583,2.509200
1.125000,0.178492,2.500470
1.126000,0.173593,2.539751
1.127000,0.170472,2.509816
1.128000,0.175978,2.485302
1.129000,0.175167,2.522527
1.130000,0.174053,2.496912
1.131000,0.175651,2.555144
1.132000,0.169748,2.507823
1.133000,0.172999,2.531582
1.134000,0.166203,2.521068
1.135000,0.172992,2.499278
1.136000,0.169048,2.496332
1.137000,0.170187,2.509637
1.138000,0.171060,2.535535
1.139000,0.173317,2.534514
1.140000,0.171968,2.502282
1.141000,0.169462,2.502629
1.142000,0.173238,2.524028
1.143000,0.171567,2.526184
1.144000,0.171391,2.508749
1.145000,0.165587,2.510069
1.146000,0.168301,2.515787
1.147000,0.165078,2.524920
1.148000,0.165589,2.507805
1.149000,0.171021,2.529845
1.150000,0.167710,2.524084
1.151000,0.170133,2.523483
1.152000,0.168638,2.527312
1.153000,0.164279,2.527242
1.154000,0.161929,2.524829
1.155000,0.166704,2.512203
1.156000,0.159753,2.495960
1.157000,0.167795,2.487039
1.158000,0.153770,2.512386
1.159000,0.164878,2.520308
1.160000,0.163554,2.500835
1.161000,0.166335,2.524434
1.162000,0.164193,2.514476
1.163000,0.164056,2.519797
1.164000,0.161209,2.527453
1.165000,0.160197,2.533291
1.166000,0.157815,2.524566
1.167000,0.158056,2.527620
1.168000,0.162595,2.494775
1.169000,0.159121,2.516654
1.170000,0.161757,2.521014
1.171000,0.162087,2.529766
1.172000,0.164333,2.511459
1.173000,0.160584,2.507265
1.174000,0.163206,2.516915
1.175000,0.156487,2.500163
1.176000,0.165128,2.511735
1.177000,0.160114,2.530702
1.178000,0.159875,2.510121
1.179000,0.154306,2.510165
1.180000,0.155798,2.499791
1.181000,0.160448,2.521408
1.182000,0.157930,2.525611
1.183000,0.160690,2.507186
1.184000,0.155926,2.501438
1.185000,0.158105,2.504076
1.186000,0.159274,2.530697
1.187000,0.156378,2.535219
1.188000,0.155959,2.506887
1.189000,0.163056,2.501809
1.190000,0.152138,2.551485
1.191000,0.156884,2.533046
1.192000,0.158221,2.516668
1.193000,0.154093,2.551944
1.194000,0.159535,2.490842
1.195000,0.156010,2.527646
1.196000,0.159179,2.464384
1.197000,0.158970,2.532774
1.198000,0.153180,2.497538
1.199000,0.149717,2.537787
1.200000,0.153627,2.482000
1.201000,0.151977,2.509398
1.202000,0.158603,2.548151
1.203000,0.152862,2.525695
1.204000,0.157926,2.501148
1.205000,0.155798,2.548193
1.206000,0.154478,2.507189
1.207000,0.158551,2.490288
1.208000,0.151502,2.537602
1.209000,0.159570,2.523197
1.210000,0.153703,2.507039
1.211000,0.154962,2.524482
1.212000,0.150486,2.517314
1.213000,0.151848,2.515685
1.214000,0.151394,2.518099
1.215000,0.152238,2.528411
1.216000,0.151597,2.537435
1.217000,0.155786,2.522704
1.218000,0.149725,2.514673
1.219000,0.154506,2.479784
1.220000,0.152591,2.534050
1.221000,0.148145,2.518801
1.222000,0.156025,2.501909
1.223000,0.152441,2.485870
1.224000,0.152048,2.482079
1.225000,0.146866,2.547508
1.226000,0.146902,2.525171
1.227000,0.152087,2.540537
1.228000,0.148726,2.502136
1.229000,0.151209,2.516683
1.230000,0.150157,2.519352
1.231000,0.148108,2.520496
1.232000,0.150587,2.521333
1.233000,0.149129,2.509314
1.234000,0.143871,2.537878
1.235000,0.148544,2.529509
1.236000,0.145476,2.538085
1.237000,0.150411,2.500196
1.238000,0.153460,2.515453
1.239000,0.148965,2.536279
1.240000,0.142099,2.516599
1.241000,0.145273,2.516800
1.242000,0.141985,2.548200
1.243000,0.146470,2.500180
1.244000,0.142677,2.517431
1.245000,0.144244,2.494483
1.246000,0.146793,2.524725
1.247000,0.141159,2.535128
1.248000,0.147560,2.520393
1.249000,0.144871,2.523920
1.250000,0.146906,2.537909
1.251000,0.147774,2.543684
1.252000,0.145880,2.503404
1.253000,0.147289,2.523080
1.254000,0.146412,2.522198
1.255000,0.145292,2.505437
1.256000,0.142189,2.519690
1.257000,0.146711,2.524486
1.258000,0.140164,2.556292
1.259000,0.144674,2.520731
1.260000,0.145092,2.541595
1.261000,0.144550,2.518135
1.262000,0.141935,2.525180
1.263000,0.143840,2.535115
1.264000,0.141422,2.527279
1.265000,0.147231,2.523009
1.266000,0.144232,2.504438
1.267000,0.144693,2.536578
1.268000,0.145744,2.515301
1.269000,0.144680,2.521543
1.270000,0.139565,2.492029
1.271000,0.142051,2.506246
1.272000,0.137716,2.527662
1.273000,0.141105,2.520326
1.274000,0.145083,2.495070
1.275000,0.143974,2.524240
1.276000,0.137393,2.525468
1.277000,0.138245,2.552053
1.278000,0.140964,2.551081
1.279000,0.146724,2.533351
1.280000,0.141369,2.513174
1.281000,0.140316,2.507176
1.282000,0.137883,2.531251
1.283000,0.139061,2.523587
1.284000,0.136707,2.514182
1.285000,0.140906,2.503042
1.286000,0.138603,2.529679
1.287000,0.137972,2.533787
1.288000,0.141405,2.523279
1.289000,0.137499,2.511527
1.290000,0.136672,2.499112
1.291000,0.140208,2.494317
1.292000,0.139620,2.539783
1.293000,0.139174,2.522736
1.294000,0.141644,2.510878
1.295000,0.140929,2.508459
1.296000,0.142274,2.513276
1.297000,0.139142,2.503687
1.298000,0.137922,2.504918
1.299000,0.137650,2.516608
1.300000,0.134299,2.516038
1.301000,0.135223,2.547484
1.302000,0.139805,2.521232
1.303000,0.138926,2.536837
1.304000,0.134274,2.504363
1.305000,0.139889,2.527529
1.306000,0.135924,2.521583
1.307000,0.140476,2.538148
1.308000,0.134343,2.540188
1.309000,0.139182,2.523808
1.310000,0.134131,2.502307
1.311000,0.128009,2.491896
1.312000,0.137551,2.523962
1.313000,0.134751,2.523859
1.314000,0.141962,2.508287
1.315000,0.135744,2.529073
1.316000,0.132487,2.499686
1.317000,0.136007,2.512095
1.318000,0.142357,2.511877
1.319000,0.139070,2.523430
1.320000,0.130599,2.524221
1.321000,0.134909,2.517824
1.322000,0.133279,2.510709
1.323000,0.130095,2.520202
1.324000,0.133703,2.501039
1.325000,0.128224,2.500658
1.326000,0.138732,2.461512
1.327000,0.132827,2.520314
1.328000,0.133612,2.512953
1.329000,0.137146,2.519486
1.330000,0.130744,2.516021
1.331000,0.132560,2.561608
1.332000,0.140975,2.508860
1.333000,0.131656,2.537057
1.334000,0.131016,2.527413
1.335000,0.130104,2.513673
1.336000,0.135099,2.500168
1.337000,0.138852,2.554112
1.338000,0.135138,2.520095
1.339000,0.136275,2.529442
1.340000,0.133549,2.513303
1.341000,0.134529,2.506504
1.342000,0.131354,2.512834
1.343000,0.137139,2.548832
1.344000,0.125675,2.545372
1.345000,0.126712,2.523529
1.346000,0.131790,2.545469
1.347000,0.131887,2.525907
1.348000,0.131781,2.528347
1.349000,0.134522,2.533717
1.350000,0.133886,2.540106
1.351000,0.132463,2.534391
1.352000,0.132117,2.529470
1.353000,0.127642,2.540390
1.354000,0.131511,2.530870
1.355000,0.127847,2.517983
1.356000,0.133778,2.541400
1.357000,0.130084,2.520444
1.358000,0.131597,2.544077
1.359000,0.130855,2.544137
1.360000,0.129582,2.534710
1.361000,0.135617,2.523455
1.362000,0.130817,2.544824
1.363000,0.128937,2.550456
1.364000,0.129740,2.532895
1.365000,0.129494,2.544302
1.366000,0.128483,2.515134
1.367000,0.127594,2.564171
1.368000,0.130151,2.578994
1.369000,0.135614,2.555566
1.370000,0.134257,2.544497
1.371000,0.126478,2.538643
1.372000,0.129049,2.552704
1.373000,0.124374,2.556156
1.374000,0.137323,2.538150
1.375000,0.133011,2.547089
1.376000,0.133651,2.526518
1.377000,0.125524,2.564873
1.378000,0.131170,2.534234
1.379000,0.129261,2.557452
1.380000,0.125556,2.551771
1.381000,0.126204,2.531676
1.382000,0.126238,2.544474
1.383000,0.132791,2.533517
1.384000,0.129873,2.567967
1.385000,0.134675,2.550350
1.386000,0.127987,2.549777
1.387000,0.133191,2.530733
1.388000,0.130879,2.566878
1.389000,0.133041,2.555036
1.390000,0.131715,2.538178
1.391000,0.131951,2.550124
1.392000,0.128096,2.562247
1.393000,0.126699,2.569004
1.394000,0.128623,2.531641
1.395000,0.131458,2.551864
1.396000,0.131879,2.533434
1.397000,0.128455,2.568353
1.398000,0.132126,2.559786
1.399000,0.125679,2.549755
1.400000,0.132872,2.556462
1.401000,0.128405,2.557715
1.402000,0.127906,2.549334
1.403000,0.131231,2.553784
1.404000,0.126839,2.536501
1.405000,0.130395,2.559032
1.406000,0.128665,2.549986
1.407000,0.127414,2.549973
1.408000,0.133252,2.562911
1.409000,0.127425,2.524554
1.410000,0.134110,2.571115
1.411000,0.129474,2.564956
1.412000,0.130781,2.568702
1.413000,0.130287,2.552210
1.414000,0.138128,2.537875
1.415000,0.127521,2.531955
1.416000,0.126089,2.547759
1.417000,0.131464,2.559387
1.418000,0.123798,2.564676
1.419000,0.127403,2.526248
1.420000,0.130572,2.548823
1.421000,0.124489,2.562720
1.422000,0.126371,2.551137
1.423000,0.128158,2.566877
1.424000,0.130780,2.525211
1.425000,0.127789,2.543803
1.426000,0.133889,2.567404
1.427000,0.132506,2.540467
1.428000,0.134110,2.557660
1.429000,0.130202,2.570572
1.430000,0.126639,2.557844
1.431000,0.128802,2.543459
1.432000,0.126957,2.563316
1.433000,0.131865,2.569598
1.434000,0.126800,2.569363
1.435000,0.129736,2.560123
1.436000,0.127561,2.525268
1.437000,0.135900,2.526807
1.438000,0.132364,2.555700
1.439000,0.128322,2.540617
1.440000,0.130249,2.552241
1.441000,0.129545,2.561276
1.442000,0.127253,2.555599
1.443000,0.129103,2.562658
1.444000,0.130551,2.558165
1.445000,0.130604,2.552334
1.446000,0.131213,2.553233
1.447000,0.129352,2.574363
1.448000,0.133635,2.550018
1.449000,0.128908,2.585509
1.450000,0.128033,2.548429
1.451000,0.127199,2.576141
1.452000,0.128132,2.552755
1.453000,0.124391,2.569480
1.454000,0.127799,2.541936
1.455000,0.128884,2.562671
1.456000,0.123993,2.559558
1.457000,0.133289,2.570630
1.458000,0.123781,2.555977
1.459000,0.127572,2.595620
1.460000,0.128130,2.531889
1.461000,0.134053,2.552279
1.462000,0.127995,2.538070
1.463000,0.128375,2.562390
1.464000,0.130708,2.575118
1.465000,0.131993,2.584781
1.466000,0.132953,2.569780
1.467000,0.123164,2.550536
1.468000,0.133459,2.598783
1.469000,0.134950,2.568622
1.470000,0.125502,2.556869
1.471000,0.127859,2.588451
1.472000,0.130421,2.558262
1.473000,0.130064,2.558557
1.474000,0.126446,2.578001
1.475000,0.128483,2.590050
1.476000,0.125988,2.566612
1.477000,0.129314,2.575852
1.478000,0.123923,2.558376
1.479000,0.127777,2.542877
1.480000,0.132890,2.562751
1.481000,0.132391,2.564335
1.482000,0.124760,2.581416
1.483000,0.128803,2.552968
1.484000,0.128107,2.552033
1.485000,0.130900,2.581595
1.486000,0.127528,2.582833
1.487000,0.131823,2.553244
1.488000,0.125886,2.561738
1.489000,0.131711,2.558177
1.490000,0.129445,2.562493
1.491000,0.131144,2.549619
1.492000,0.126096,2.569459
1.493000,0.126063,2.548661
1.494000,0.124084,2.566319
1.495000,0.133570,2.589228
1.496000,0.126778,2.589189
1.497000,0.130477,2.546714
1.498000,0.126053,2.556636
1.499000,0.127679,2.557074
1.500000,0.126227,2.560648
1.501000,0.128187,2.567561
1.502000,0.132024,2.555473
1.503000,0.127300,2.526328
1.504000,0.132560,2.574079
1.505000,0.132565,2.579767
1.506000,0.129939,2.550223
1.507000,0.126767,2.550914
1.508000,0.127852,2.542141
1.509000,0.130198,2.540951
1.510000,0.125913,2.540696
1.511000,0.125778,2.552052
1.512000,0.129144,2.580799
1.513000,0.129385,2.563038
1.514000,0.132158,2.592728
1.515000,0.131323,2.566093
1.516000,0.127752,2.552062
1.517000,0.129211,2.558687
1.518000,0.126568,2.571871
1.519000,0.125286,2.534446
1.520000,0.127734,2.563066
1.521000,0.128078,2.558740
1.522000,0.133746,2.548741
1.523000,0.129631,2.556211
1.524000,0.135434,2.579078
1.525000,0.129180,2.545163
1.526000,0.129869,2.551575
1.527000,0.125993,2.576686
1.528000,0.126123,2.545886
1.529000,0.132361,2.531997
1.530000,0.133070,2.576689
1.531000,0.125186,2.565548
1.532000,0.129179,2.557196
1.533000,0.132195,2.559739
1.534000,0.132013,2.587368
1.535000,0.124320,2.555200
1.536000,0.127042,2.545178
1.537000,0.131372,2.579482
1.538000,0.130446,2.562336
1.539000,0.121190,2.557352
1.540000,0.129464,2.585190
1.541000,0.123536,2.566441
1.542000,0.128596,2.556955
1.543000,0.127370,2.535460
1.544000,0.124453,2.537935
1.545000,0.134941,2.544487
1.546000,0.131060,2.570217
1.547000,0.124838,2.555034
1.548000,0.133170,2.570161
1.549000,0.126920,2.550338
1.550000,0.124846,2.563906
1.551000,0.129514,2.597475
1.552000,0.126745,2.570574
1.553000,0.128712,2.546055
1.554000,0.130087,2.544423
1.555000,0.128232,2.565253
1.556000,0.130625,2.557177
1.557000,0.133408,2.552680
1.558000,0.136103,2.573795
1.559000,0.126977,2.562017
1.560000,0.129441,2.558985
1.561000,0.124933,2.571338
1.562000,0.123832,2.535550
1.563000,0.129865,2.582970
1.564000,0.125199,2.556083
1.565000,0.127653,2.561461
1.566000,0.126255,2.558517
1.567000,0.132944,2.577187
1.568000,0.129198,2.560332
1.569000,0.125880,2.567362
1.570000,0.130100,2.565988
1.571000,0.129016,2.572520
1.572000,0.125804,2.561500
1.573000,0.129891,2.589379
1.574000,0.125528,2.559602
1.575000,0.128005,2.563476
1.576000,0.123096,2.561721
1.577000,0.127120,2.552241
1.578000,0.127430,2.562806
1.579000,0.124893,2.564216
1.580000,0.133445,2.563717
1.581000,0.122829,2.554018
1.582000,0.119278,2.554677
1.583000,0.129600,2.574854
1.584000,0.133540,2.554712
1.585000,0.133237,2.555589
1.586000,0.132924,2.570592
1.587000,0.127021,2.570270
1.588000,0.128870,2.563501
1.589000,0.124989,2.552179
1.590000,0.129045,2.562831
1.591000,0.129036,2.544348
1.592000,0.129755,2.563774
1.593000,0.128462,2.580273
1.594000,0.128308,2.565281
1.595000,0.124828,2.559001
1.596000,0.128180,2.542257
1.597000,0.125751,2.544330
1.598000,0.130992,2.562324
1.599000,0.132009,2.562782
1.600000,0.128669,2.549209
1.601000,0.134115,2.576552
1.602000,0.130723,2.600445
1.603000,0.132820,2.573634
1.604000,0.129029,2.565314
1.605000,0.131923,2.563593
1.606000,0.128512,2.574822
1.607000,0.132794,2.550656
1.608000,0.131224,2.559353
1.609000,0.122774,2.555908
1.610000,0.131051,2.536402
1.611000,0.128253,2.556717
1.612000,0.128126,2.562725
1.613000,0.128256,2.562404
1.614000,0.125534,2.562826
1.615000,0.131276,2.547793
1.616000,0.126054,2.550460
1.617000,0.126782,2.563475
1.618000,0.127103,2.552798
1.619000,0.128558,2.558199
1.620000,0.127047,2.591782
1.621000,0.127674,2.556295
1.622000,0.130990,2.555840
1.623000,0.122206,2.578209
1.624000,0.126588,2.552906
1.625000,0.129928,2.537146
1.626000,0.131039,2.550345
1.627000,0.131453,2.560124
1.628000,0.131446,2.567541
1.629000,0.129932,2.550995
1.630000,0.128645,2.574333
1.631000,0.126499,2.561982
1.632000,0.130086,2.566954
1.633000,0.131916,2.565459
1.634000,0.130193,2.552629
1.635000,0.127200,2.574649
1.636000,0.131624,2.554461
1.637000,0.123930,2.580427
1.638000,0.126281,2.553408
1.639000,0.132071,2.541136
1.640000,0.127807,2.540628
1.641000,0.131555,2.568599
1.642000,0.121942,2.566898
1.643000,0.124736,2.561192
1.644000,0.127910,2.555125
1.645000,0.128752,2.542037
1.646000,0.129743,2.562723
1.647000,0.128977,2.571334
1.648000,0.129761,2.564997
1.649000,0.133237,2.566475
1.650000,0.127706,2.543307
1.651000,0.128446,2.561491
1.652000,0.130966,2.564170
1.653000,0.129965,2.578628
1.654000,0.126851,2.567403
1.655000,0.128105,2.554118
1.656000,0.129534,2.571023
1.657000,0.128899,2.571068
1.658000,0.133076,2.558557
1.659000,0.131541,2.537750
1.660000,0.128937,2.581082
1.661000,0.129069,2.574465
1.662000,0.128949,2.544515
1.663000,0.129795,2.559841
1.664000,0.126710,2.566182
1.665000,0.130088,2.584319
1.666000,0.129125,2.527327
1.667000,0.127272,2.526258
1.668000,0.128880,2.559887
1.669000,0.127369,2.570027
1.670000,0.127472,2.556859
1.671000,0.125512,2.602328
1.672000,0.127691,2.546873
1.673000,0.121901,2.560667
1.674000,0.123665,2.574548
1.675000,0.132038,2.537766
1.676000,0.126769,2.549942
1.677000,0.126445,2.550539
1.678000,0.129856,2.555164
1.679000,0.125622,2.567345
1.680000,0.131837,2.548138
1.681000,0.128919,2.540775
1.682000,0.129664,2.534292
1.683000,0.123397,2.543554
1.684000,0.134244,2.555729
1.685000,0.122244,2.573357
1.686000,0.125617,2.597394
1.687000,0.125040,2.551191
1.688000,0.126225,2.572851
1.689000,0.124340,2.591756
1.690000,0.128641,2.544030
1.691000,0.126423,2.541697
1.692000,0.130060,2.565892
1.693000,0.132835,2.553776
1.694000,0.126859,2.550991
1.695000,0.134351,2.583929
1.696000,0.132007,2.566326
1.697000,0.126751,2.592137
1.698000,0.127604,2.561371
1.699000,0.131480,2.546306
1.700000,0.131740,2.564830
1.701000,0.131544,2.565687
1.702000,0.130424,2.575095
1.703000,0.129636,2.566436
1.704000,0.126418,2.562439
1.705000,0.129724,2.551274
1.706000,0.128840,2.546081
1.707000,0.125201,2.583316
1.708000,0.133612,2.593790
1.709000,0.130198,2.553340
1.710000,0.129207,2.577426
1.711000,0.125779,2.564785
1.712000,0.131693,2.572172
1.713000,0.128879,2.548427
1.714000,0.130515,2.572902
1.715000,0.125782,2.558090
1.716000,0.129224,2.589367
1.717000,0.131180,2.564209
1.718000,0.122443,2.544878
1.719000,0.129694,2.568055
1.720000,0.128155,2.585722
1.721000,0.131645,2.561294
1.722000,0.131018,2.547496
1.723000,0.129002,2.578669
1.724000,0.132064,2.577383
1.725000,0.126420,2.576045
1.726000,0.131065,2.558188
1.727000,0.128894,2.561065
1.728000,0.127283,2.575026
1.729000,0.133624,2.528960
1.730000,0.132136,2.579758
1.731000,0.130167,2.553028
1.732000,0.125476,2.572181
1.733000,0.133788,2.550228
1.734000,0.129181,2.557825
1.735000,0.129076,2.554505
1.736000,0.131006,2.593260
1.737000,0.131801,2.561787
1.738000,0.129717,2.533278
1.739000,0.130237,2.596890
1.740000,0.131623,2.555639
1.741000,0.129944,2.550963
1.742000,0.123656,2.558220
1.743000,0.130840,2.555580
1.744000,0.127827,2.565704
1.745000,0.127857,2.580942
1.746000,0.136259,2.562654
1.747000,0.126806,2.544642
1.748000,0.125602,2.560871
1.749000,0.127536,2.568246
1.750000,0.126624,2.578291
1.751000,0.131234,2.553603
1.752000,0.128926,2.533664
1.753000,0.129278,2.561589
1.754000,0.129268,2.557493
1.755000,0.133806,2.552768
1.756000,0.132009,2.560742
1.757000,0.128601,2.549694
1.758000,0.129887,2.578869
1.759000,0.127921,2.540187
1.760000,0.129338,2.577127
1.761000,0.126841,2.569052
1.762000,0.125842,2.549303
1.763000,0.130547,2.599378
1.764000,0.128507,2.551409
1.765000,0.135304,2.547901
1.766000,0.129895,2.574318
1.767000,0.132346,2.536149
1.768000,0.126125,2.554192
1.769000,0.126926,2.542204
1.770000,0.130564,2.556838
1.771000,0.123394,2.584181
1.772000,0.128910,2.582878
1.773000,0.129442,2.566578
1.774000,0.132595,2.536496
1.775000,0.124575,2.563495
1.776000,0.121589,2.568561
1.777000,0.127869,2.552897
1.778000,0.128126,2.561069
1.779000,0.128907,2.537745
1.780000,0.126419,2.556834
1.781000,0.131369,2.541953
1.782000,0.128464,2.569173
1.783000,0.123794,2.525878
1.784000,0.129113,2.564602
1.785000,0.129704,2.578006
1.786000,0.128623,2.572340
1.787000,0.127200,2.576514
1.788000,0.123852,2.554426
1.789000,0.126594,2.587643
1.790000,0.126183,2.547252
1.791000,0.131359,2.539557
1.792000,0.132119,2.581539
1.793000,0.128224,2.578509
1.794000,0.128800,2.546852
1.795000,0.127762,2.571629
1.796000,0.127971,2.584069
1.797000,0.135241,2.571344
1.798000,0.126773,2.555192
1.799000,0.129349,2.593783
1.800000,0.127667,2.606433
1.801000,0.130199,2.554078
1.802000,0.131632,2.594753
1.803000,0.130277,2.562427
1.804000,0.128166,2.556245
1.805000,0.128548,2.553581
1.806000,0.124510,2.556158
1.807000,0.126211,2.558051
1.808000,0.126503,2.578261
1.809000,0.130504,2.576921
1.810000,0.129893,2.561122
1.811000,0.131339,2.560772
1.812000,0.130655,2.539064
1.813000,0.124421,2.567875
1.814000,0.133852,2.582887
1.815000,0.129414,2.561949
1.816000,0.134877,2.559803
1.817000,0.129780,2.542096
1.818000,0.126819,2.547204
1.819000,0.128461,2.578310
1.820000,0.131935,2.579446
1.821000,0.130172,2.571748
1.822000,0.130631,2.563886
1.823000,0.124368,2.565009
1.824000,0.126443,2.581195
1.825000,0.130616,2.563924
1.826000,0.126744,2.565150
1.827000,0.128108,2.546920
1.828000,0.128846,2.568492
1.829000,0.133378,2.579717
1.830000,0.131824,2.558352
1.831000,0.127770,2.580803
1.832000,0.122438,2.585804
1.833000,0.135538,2.531725
1.834000,0.126789,2.532876
1.835000,0.130331,2.556702
1.836000,0.124939,2.574590
1.837000,0.132026,2.550700
1.838000,0.134378,2.565375
1.839000,0.124197,2.569239
1.840000,0.130844,2.572542
1.841000,0.126788,2.577623
1.842000,0.129685,2.564464
1.843000,0.123173,2.587309
1.844000,0.130674,2.552073
1.845000,0.127352,2.558696
1.846000,0.125999,2.558397
1.847000,0.129987,2.590422
1.848000,0.136624,2.563380
1.849000,0.126330,2.597300
1.850000,0.132219,2.580871
1.851000,0.127876,2.537692
1.852000,0.125019,2.569522
1.853000,0.125274,2.551878
1.854000,0.129705,2.532071
1.855000,0.134177,2.569585
1.856000,0.126079,2.540668
1.857000,0.132010,2.579093
1.858000,0.129999,2.561549
1.859000,0.130761,2.559405
1.860000,0.130238,2.585468
1.861000,0.123733,2.563697
1.862000,0.127230,2.537165
