# time_s,loadcell_V,current_V
0.931000,0.128389,2.606320
0.932000,0.129210,2.557196
0.933000,0.130627,2.567819
0.934000,0.129597,2.563151
0.935000,0.128175,2.564798
0.936000,0.123435,2.556587
0.937000,0.128849,2.562324
0.938000,0.132730,2.577696
0.939000,0.128629,2.565691
0.940000,0.124058,2.593908
0.941000,0.131772,2.558023
0.942000,0.124019,2.555189
0.943000,0.129064,2.572710
0.944000,0.130008,2.553345
0.945000,0.127997,2.567359
0.946000,0.130662,2.576471
0.947000,0.127612,2.560909
0.948000,0.129788,2.555169
0.949000,0.125174,2.533364
0.950000,0.120193,2.563391
0.951000,0.128599,2.565237
0.952000,0.131329,2.557784
0.953000,0.127587,2.570067
0.954000,0.127619,2.567587
0.955000,0.127413,2.575104
0.956000,0.133495,2.559376
0.957000,0.130796,2.550515
0.958000,0.126828,2.558756
0.959000,0.125888,2.579146
0.960000,0.127602,2.574970
0.961000,0.127072,2.551673
0.962000,0.128895,2.550767
0.963000,0.129086,2.568797
0.964000,0.120551,2.567696
0.965000,0.131429,2.579618
0.966000,0.124999,2.560207
0.967000,0.128825,2.555991
0.968000,0.131633,2.539223
0.969000,0.132714,2.565821
0.970000,0.129436,2.551782
0.971000,0.125982,2.560931
0.972000,0.128691,2.551041
0.973000,0.129508,2.576048
0.974000,0.124823,2.548191
0.975000,0.129995,2.569252
0.976000,0.127688,2.559881
0.977000,0.123166,2.564887
0.978000,0.126797,2.568449
0.979000,0.130137,2.554966
0.980000,0.126145,2.574688
0.981000,0.128801,2.559086
0.982000,0.125138,2.572014
0.983000,0.134158,2.576633
0.984000,0.126305,2.585327
0.985000,0.126657,2.552499
0.986000,0.127271,2.556804
0.987000,0.126806,2.553010
0.988000,0.127210,2.569201
0.989000,0.125124,2.554680
0.990000,0.134813,2.543953
0.991000,0.124652,2.572717
0.992000,0.131805,2.557248
0.993000,0.123661,2.552516
0.994000,0.128015,2.586364
0.995000,0.129506,2.592429
0.996000,0.131212,2.569852
0.997000,0.130500,2.558468
0.998000,0.128193,2.564072
0.999000,0.128470,2.544236
1.000000,0.126658,3.781182
1.001000,0.127867,3.823150
1.002000,0.130338,3.771388
1.003000,0.126875,3.751972
1.004000,0.130823,3.735434
1.005000,0.126626,3.709948
1.006000,0.129579,3.699546
1.007000,0.134827,3.698375
1.008000,0.136143,3.662888
1.009000,0.142927,3.649719
1.010000,0.141361,3.628059
1.011000,0.143461,3.614491
1.012000,0.145712,3.611349
1.013000,0.142002,3.587217
1.014000,0.141576,3.571619
1.015000,0.152528,3.533097
1.016000,0.157216,3.535200
1.017000,0.154151,3.544674
1.018000,0.158427,3.521581
1.019000,0.155131,3.520340
1.020000,0.159092,3.494562
1.021000,0.158845,3.469076
1.022000,0.159556,3.456400
1.023000,0.158279,3.454908
1.024000,0.157778,3.421210
1.025000,0.152447,3.425213
1.026000,0.159209,3.413703
1.027000,0.165307,3.412971
1.028000,0.159858,3.420519
1.029000,0.163103,3.358010
1.030000,0.162177,3.360051
1.031000,0.159089,3.373540
1.032000,0.167827,3.343885
1.033000,0.165525,3.328128
1.034000,0.164588,3.338826
1.035000,0.165145,3.318603
1.036000,0.169496,3.301386
1.037000,0.174024,3.324520
1.038000,0.175959,3.262184
1.039000,0.176590,3.315914
1.040000,0.175742,3.250650
1.041000,0.179781,3.262784
1.042000,0.180702,3.249455
1.043000,0.189147,3.229798
1.044000,0.185598,3.253231
1.045000,0.184211,3.228334
1.046000,0.184929,3.214748
1.047000,0.184095,3.205361
1.048000,0.188032,3.193073
1.049000,0.185926,3.184543
1.050000,0.186145,3.139275
1.051000,0.178818,3.165146
1.052000,0.182325,3.176494
1.053000,0.180590,3.169523
1.054000,0.182423,3.183581
1.055000,0.187861,3.154515
1.056000,0.188317,3.154752
1.057000,0.182460,3.136678
1.058000,0.184615,3.118907
1.059000,0.188863,3.111501
1.060000,0.191067,3.116888
1.061000,0.192553,3.107698
1.062000,0.195598,3.105942
1.063000,0.198356,3.102655
1.064000,0.196795,3.096383
1.065000,0.201408,3.083061
1.066000,0.201664,3.083653
1.067000,0.202013,3.077884
1.068000,0.197628,3.061420
1.069000,0.205950,3.039516
1.070000,0.195619,3.058991
1.071000,0.204844,3.060009
1.072000,0.202997,3.060831
1.073000,0.196962,3.058023
1.074000,0.202107,3.054944
1.075000,0.199467,3.046138
1.076000,0.202577,3.028382
1.077000,0.198379,3.045198
1.078000,0.201383,3.021965
1.079000,0.199082,3.038115
1.080000,0.207311,3.013381
1.081000,0.200172,3.010523
1.082000,0.204310,2.988219
1.083000,0.203663,2.985671
1.084000,0.206139,2.993545
1.085000,0.209883,3.006872
1.086000,0.207555,3.006701
1.087000,0.205848,3.017972
1.088000,0.209500,2.986492
1.089000,0.213103,2.999509
1.090000,0.211084,2.963280
1.091000,0.213226,2.956060
1.092000,0.214965,2.988325
1.093000,0.209029,2.963664
1.094000,0.211695,2.998266
1.095000,0.215286,2.964594
1.096000,0.207385,2.960548
1.097000,0.214235,2.959133
1.098000,0.208214,2.956397
1.099000,0.210393,2.954283
1.100000,0.209235,2.962051
1.101000,0.214546,2.977445
1.102000,0.212552,2.967881
1.103000,0.209537,2.926380
1.104000,0.211919,2.950820
1.105000,0.213945,2.940772
1.106000,0.219257,2.938132
1.107000,0.214397,2.915525
1.108000,0.217576,2.933878
1.109000,0.214630,2.935211
1.110000,0.217493,2.921667
1.111000,0.213434,2.925830
1.112000,0.214800,2.927673
1.113000,0.219662,2.929003
1.114000,0.218572,2.942742
1.115000,0.222384,2.932100
1.116000,0.212145,2.899234
1.117000,0.215701,2.885461
1.118000,0.219114,2.913177
1.119000,0.213616,2.915150
1.120000,0.214017,2.914151
1.121000,0.215197,2.918421
1.122000,0.216779,2.899987
1.123000,0.212249,2.890213
1.124000,0.220719,2.933601
1.125000,0.213388,2.890523
1.126000,0.222276,2.915069
1.127000,0.219493,2.890417
1.128000,0.224752,2.915026
1.129000,0.219998,2.897129
1.130000,0.218600,2.885396
1.131000,0.222844,2.881967
1.132000,0.222411,2.893495
1.133000,0.222831,2.901108
1.134000,0.227642,2.873472
1.135000,0.220762,2.882664
1.136000,0.221506,2.859023
1.137000,0.224303,2.904563
1.138000,0.219799,2.858543
1.139000,0.226680,2.862918
1.140000,0.221496,2.872907
1.141000,0.219329,2.838241
1.142000,0.219800,2.871793
1.143000,0.222657,2.877301
1.144000,0.220088,2.853457
1.145000,0.218567,2.882357
1.146000,0.218270,2.886224
1.147000,0.220174,2.857530
1.148000,0.220653,2.856711
1.149000,0.219912,2.896986
1.150000,0.225339,2.877434
1.151000,0.229338,2.858150
1.152000,0.224340,2.876292
1.153000,0.224324,2.829646
1.154000,0.224766,2.863992
1.155000,0.222560,2.846416
1.156000,0.222113,2.855049
1.157000,0.225067,2.887770
1.158000,0.226958,2.892069
1.159000,0.220903,2.840848
1.160000,0.225220,2.854317
1.161000,0.229249,2.876859
1.162000,0.231164,2.860178
1.163000,0.229264,2.879163
1.164000,0.222212,2.844156
1.165000,0.226537,2.860244
1.166000,0.227918,2.865139
1.167000,0.220710,2.851594
1.168000,0.226974,2.847467
1.169000,0.223319,2.859446
1.170000,0.227082,2.866697
1.171000,0.221550,2.856359
1.172000,0.224452,2.869712
1.173000,0.224152,2.840349
1.174000,0.227365,2.849238
1.175000,0.226009,2.840624
1.176000,0.218695,2.848114
1.177000,0.230914,2.839028
1.178000,0.221547,2.885731
1.179000,0.220962,2.856329
1.180000,0.225564,2.846519
1.181000,0.228716,2.854805
1.182000,0.224638,2.827681
1.183000,0.226173,2.868192
1.184000,0.231340,2.865440
1.185000,0.226823,2.852142
1.186000,0.226697,2.830744
1.187000,0.224108,2.859429
1.188000,0.225044,2.823309
1.189000,0.224052,2.842731
1.190000,0.221667,2.826834
1.191000,0.224099,2.872722
1.192000,0.229041,2.828377
1.193000,0.223379,2.850800
1.194000,0.232382,2.853063
1.195000,0.225417,2.839667
1.196000,0.231284,2.829002
1.197000,0.227971,2.853577
1.198000,0.227296,2.867040
1.199000,0.230266,2.874980
1.200000,0.224625,2.848152
1.201000,0.222122,2.852420
1.202000,0.228195,2.831234
1.203000,0.223168,2.842169
1.204000,0.227860,2.829717
1.205000,0.230603,2.839390
1.206000,0.225518,2.816066
1.207000,0.223777,2.830888
1.208000,0.230445,2.831360
1.209000,0.234134,2.828548
1.210000,0.226900,2.816401
1.211000,0.225784,2.873395
1.212000,0.224531,2.825391
1.213000,0.227673,2.821725
1.214000,0.225445,2.818366
1.215000,0.219986,2.833404
1.216000,0.224529,2.831607
1.217000,0.226570,2.842000
1.218000,0.230969,2.825436
1.219000,0.227887,2.839099
1.220000,0.225228,2.818967
1.221000,0.227167,2.819238
1.222000,0.227894,2.810711
1.223000,0.225239,2.824530
1.224000,0.231013,2.826081
1.225000,0.226139,2.826909
1.226000,0.228122,2.821134
1.227000,0.227034,2.840781
1.228000,0.228097,2.825735
1.229000,0.228797,2.854702
1.230000,0.227967,2.827401
1.231000,0.229829,2.834585
1.232000,0.222701,2.818503
1.233000,0.223161,2.813500
1.234000,0.230441,2.819576
1.235000,0.231284,2.855120
1.236000,0.231251,2.827645
1.237000,0.229939,2.816435
1.238000,0.235698,2.828858
1.239000,0.228719,2.804233
1.240000,0.231067,2.821386
1.241000,0.225212,2.831994
1.242000,0.228390,2.830668
1.243000,0.225417,2.831189
1.244000,0.225374,2.821906
1.245000,0.226054,2.827950
1.246000,0.230066,2.840303
1.247000,0.228827,2.814612
1.248000,0.229355,2.824301
1.249000,0.228839,2.802583
1.250000,0.228668,2.794024
1.251000,0.233627,2.821703
1.252000,0.230772,2.845217
1.253000,0.224399,2.837333
1.254000,0.225635,2.806845
1.255000,0.228225,2.815506
1.256000,0.226905,2.818884
1.257000,0.228553,2.831270
1.258000,0.227580,2.824176
1.259000,0.224273,2.839949
1.260000,0.237049,2.809812
1.261000,0.233002,2.832934
1.262000,0.233148,2.839761
1.263000,0.229429,2.817319
1.264000,0.226087,2.818179
1.265000,0.231760,2.797584
1.266000,0.226737,2.822820
1.267000,0.228576,2.845065
1.268000,0.224755,2.834927
1.269000,0.228881,2.819938
1.270000,0.227419,2.830612
1.271000,0.229628,2.815481
1.272000,0.230491,2.812721
1.273000,0.225049,2.782282
1.274000,0.231757,2.798435
1.275000,0.228806,2.812376
1.276000,0.228105,2.844943
1.277000,0.227318,2.808974
1.278000,0.228065,2.806903
1.279000,0.229405,2.815084
1.280000,0.229477,2.820248
1.281000,0.226478,2.826015
1.282000,0.227652,2.821004
1.283000,0.224916,2.844477
1.284000,0.230862,2.833898
1.285000,0.232326,2.823207
1.286000,0.222983,2.849759
1.287000,0.227101,2.794223
1.288000,0.229294,2.809165
1.289000,0.225345,2.820578
1.290000,0.230727,2.856614
1.291000,0.229969,2.820274
1.292000,0.230827,2.832022
1.293000,0.228717,2.833107
1.294000,0.230995,2.840963
1.295000,0.231263,2.866740
1.296000,0.228929,2.849564
1.297000,0.223953,2.810885
1.298000,0.231672,2.825352
1.299000,0.229084,2.809077
1.300000,0.228078,2.813863
1.301000,0.229058,2.830635
1.302000,0.232811,2.820844
1.303000,0.231986,2.818570
1.304000,0.226370,2.842835
1.305000,0.225155,2.833706
1.306000,0.232652,2.800345
1.307000,0.224466,2.852983
1.308000,0.230084,2.808899
1.309000,0.227993,2.812042
1.310000,0.230950,2.810830
1.311000,0.230405,2.832672
1.312000,0.234186,2.806116
1.313000,0.233015,2.824364
1.314000,0.228602,2.834920
1.315000,0.230600,2.848471
1.316000,0.232648,2.799764
1.317000,0.230193,2.811580
1.318000,0.225966,2.820906
1.319000,0.230139,2.825684
1.320000,0.233849,2.835992
1.321000,0.226106,2.827585
1.322000,0.226696,2.812842
1.323000,0.228510,2.831198
1.324000,0.223771,2.828117
1.325000,0.228009,2.845905
1.326000,0.224789,2.818265
1.327000,0.226285,2.837045
1.328000,0.225563,2.836842
1.329000,0.231368,2.840478
1.330000,0.231100,2.831348
1.331000,0.233830,2.839477
1.332000,0.226664,2.824810
1.333000,0.222393,2.839935
1.334000,0.230837,2.801467
1.335000,0.231942,2.807280
1.336000,0.226520,2.817282
1.337000,0.230882,2.816262
1.338000,0.230738,2.833256
1.339000,0.229496,2.836614
1.340000,0.226945,2.783427
1.341000,0.225496,2.807621
1.342000,0.226035,2.820150
1.343000,0.225436,2.834010
1.344000,0.228461,2.824793
1.345000,0.224266,2.830150
1.346000,0.225930,2.811789
1.347000,0.227031,2.817237
1.348000,0.232838,2.838416
1.349000,0.228951,2.819139
1.350000,0.230773,2.840439
1.351000,0.234484,2.813534
1.352000,0.233182,2.799658
1.353000,0.231212,2.814813
1.354000,0.232698,2.815629
1.355000,0.229332,2.819232
1.356000,0.233657,2.809095
1.357000,0.222105,2.825088
1.358000,0.235941,2.812486
1.359000,0.234723,2.822896
1.360000,0.231916,2.831338
1.361000,0.229946,2.817470
1.362000,0.223872,2.828685
1.363000,0.229512,2.813574
1.364000,0.231747,2.829055
1.365000,0.227651,2.829919
1.366000,0.224193,2.851733
1.367000,0.226172,2.825842
1.368000,0.226215,2.815539
1.369000,0.230163,2.815948
1.370000,0.231741,2.842490
1.371000,0.231429,2.814856
1.372000,0.230217,2.816382
1.373000,0.235062,2.815303
1.374000,0.226854,2.819956
1.375000,0.228304,2.804923
1.376000,0.228784,2.800111
1.377000,0.230315,2.834176
1.378000,0.230453,2.822913
1.379000,0.226897,2.848312
1.380000,0.225910,2.815025
1.381000,0.223671,2.843481
1.382000,0.231709,2.827121
1.383000,0.226988,2.813253
1.384000,0.237294,2.812511
1.385000,0.230438,2.804991
1.386000,0.228614,2.844773
1.387000,0.230124,2.832836
1.388000,0.232296,2.839403
1.389000,0.232193,2.829115
1.390000,0.227160,2.786338
1.391000,0.227281,2.814859
1.392000,0.225060,2.814343
1.393000,0.224313,2.835387
1.394000,0.229276,2.813748
1.395000,0.232745,2.848203
1.396000,0.232210,2.828255
1.397000,0.230407,2.804540
1.398000,0.226863,2.828367
1.399000,0.227381,2.804919
1.400000,0.226858,2.808826
1.401000,0.223741,2.818466
1.402000,0.228020,2.833336
1.403000,0.228848,2.824432
1.404000,0.229106,2.811004
1.405000,0.228735,2.837263
1.406000,0.232451,2.813719
1.407000,0.227155,2.848014
1.408000,0.228694,2.848651
1.409000,0.228695,2.821941
1.410000,0.234410,2.832976
1.411000,0.228365,2.800424
1.412000,0.230881,2.842806
1.413000,0.233414,2.831822
1.414000,0.232349,2.829749
1.415000,0.230725,2.825382
1.416000,0.225461,2.832004
1.417000,0.229133,2.823623
1.418000,0.228861,2.808250
1.419000,0.231750,2.817601
1.420000,0.226180,2.831261
1.421000,0.230548,2.821849
1.422000,0.230596,2.851990
1.423000,0.227343,2.839537
1.424000,0.230945,2.825875
1.425000,0.225594,2.836012
1.426000,0.232683,2.831179
1.427000,0.232476,2.827937
1.428000,0.229909,2.829528
1.429000,0.235435,2.815960
1.430000,0.230014,2.846047
1.431000,0.228164,2.843614
1.432000,0.225227,2.817128
1.433000,0.229142,2.831275
1.434000,0.225040,2.810057
1.435000,0.229500,2.834440
1.436000,0.226473,2.810709
1.437000,0.234525,2.824288
1.438000,0.227507,2.818961
1.439000,0.230664,2.819343
1.440000,0.223545,2.811444
1.441000,0.226324,2.814996
1.442000,0.233674,2.811810
1.443000,0.226048,2.805457
1.444000,0.226165,2.844325
1.445000,0.227526,2.813321
1.446000,0.230042,2.846122
1.447000,0.227829,2.844576
1.448000,0.230568,2.833599
1.449000,0.231044,2.817690
1.450000,0.227755,2.827391
1.451000,0.224842,2.828715
1.452000,0.224518,2.868179
1.453000,0.226153,2.804674
1.454000,0.229669,2.815389
1.455000,0.225464,2.850567
1.456000,0.228290,2.829153
1.457000,0.231190,2.834055
1.458000,0.228773,2.803897
1.459000,0.229728,2.819841
1.460000,0.234138,2.824041
1.461000,0.228690,2.818826
1.462000,0.233693,2.814200
1.463000,0.229052,2.824113
1.464000,0.231010,2.825889
1.465000,0.228445,2.812249
1.466000,0.225411,2.825246
1.467000,0.229546,2.769946
1.468000,0.233450,2.809276
1.469000,0.227985,2.815473
1.470000,0.226559,2.826223
1.471000,0.226943,2.807118
1.472000,0.228750,2.817977
1.473000,0.227198,2.816981
1.474000,0.231828,2.803196
1.475000,0.228083,2.789618
1.476000,0.229507,2.831582
1.477000,0.226684,2.818562
1.478000,0.229986,2.828084
1.479000,0.231501,2.815086
1.480000,0.227449,2.820150
1.481000,0.226962,2.825204
1.482000,0.232907,2.799828
1.483000,0.231343,2.809542
1.484000,0.231713,2.829874
1.485000,0.234555,2.816141
1.486000,0.231732,2.829730
1.487000,0.227654,2.819088
1.488000,0.225624,2.807732
1.489000,0.232031,2.824700
1.490000,0.231408,2.815999
1.491000,0.228161,2.828102
1.492000,0.227768,2.810444
1.493000,0.223129,2.844278
1.494000,0.228987,2.821990
1.495000,0.227933,2.816247
1.496000,0.230147,2.853997
1.497000,0.233248,2.813631
1.498000,0.226452,2.815125
1.499000,0.226915,2.830242
1.500000,0.227164,2.819737
1.501000,0.232609,2.813861
1.502000,0.229289,2.820772
1.503000,0.227409,2.797876
1.504000,0.231300,2.826911
1.505000,0.229265,2.850840
1.506000,0.231979,2.823456
1.507000,0.232707,2.816430
1.508000,0.231445,2.807723
1.509000,0.230722,2.805735
1.510000,0.230108,2.832920
1.511000,0.232441,2.833311
1.512000,0.230136,2.825984
1.513000,0.229062,2.818745
1.514000,0.227046,2.818081
1.515000,0.226142,2.834473
1.516000,0.232023,2.796556
1.517000,0.224385,2.833883
1.518000,0.231535,2.847301
1.519000,0.231805,2.829747
1.520000,0.227791,2.812285
1.521000,0.228918,2.807829
1.522000,0.232486,2.834404
1.523000,0.230480,2.845644
1.524000,0.228118,2.792571
1.525000,0.229898,2.835976
1.526000,0.228991,2.820924
1.527000,0.231988,2.829502
1.528000,0.225184,2.807624
1.529000,0.232377,2.811599
1.530000,0.226524,2.810938
1.531000,0.233412,2.815451
1.532000,0.232694,2.840501
1.533000,0.232832,2.812771
1.534000,0.236485,2.807249
1.535000,0.224303,2.842561
1.536000,0.225033,2.796185
1.537000,0.230011,2.814065
1.538000,0.228223,2.802506
1.539000,0.232251,2.856023
1.540000,0.229199,2.833430
1.541000,0.230322,2.830067
1.542000,0.228183,2.796808
1.543000,0.226423,2.796428
1.544000,0.229743,2.822955
1.545000,0.231992,2.839114
1.546000,0.230219,2.820182
1.547000,0.232127,2.824246
1.548000,0.226873,2.831405
1.549000,0.231808,2.829073
1.550000,0.235649,2.819256
1.551000,0.229529,2.799580
1.552000,0.227717,2.814316
1.553000,0.226390,2.818318
1.554000,0.226010,2.808667
1.555000,0.228505,2.831148
1.556000,0.224994,2.831585
1.557000,0.235747,2.805978
1.558000,0.227989,2.813693
1.559000,0.231867,2.804441
1.560000,0.231164,2.844494
1.561000,0.230376,2.829941
1.562000,0.229191,2.819408
1.563000,0.226650,2.830114
1.564000,0.226844,2.828535
1.565000,0.223013,2.816337
1.566000,0.223476,2.811340
1.567000,0.230071,2.824395
1.568000,0.231779,2.802263
1.569000,0.221520,2.803775
1.570000,0.230776,2.793995
1.571000,0.230018,2.833029
1.572000,0.226204,2.840196
1.573000,0.226500,2.800803
1.574000,0.232930,2.829898
1.575000,0.227726,2.818226
1.576000,0.228690,2.813058
1.577000,0.226395,2.802788
1.578000,0.230201,2.819700
1.579000,0.227202,2.819522
1.580000,0.227790,2.829998
1.581000,0.229133,2.826020
1.582000,0.233894,2.809464
1.583000,0.225227,2.833121
1.584000,0.230231,2.806897
1.585000,0.228715,2.788423
1.586000,0.229662,2.799479
1.587000,0.229804,2.821135
1.588000,0.229805,2.815868
1.589000,0.227378,2.804815
1.590000,0.228048,2.793407
1.591000,0.228144,2.777829
1.592000,0.224682,2.823092
1.593000,0.228651,2.808323
1.594000,0.229774,2.812877
1.595000,0.227527,2.834807
1.596000,0.234200,2.835087
1.597000,0.228170,2.816562
1.598000,0.228307,2.818522
1.599000,0.227064,2.819408
1.600000,0.229389,2.833306
1.601000,0.228138,2.835446
1.602000,0.228097,2.805819
1.603000,0.230194,2.814654
1.604000,0.223585,2.826528
1.605000,0.228626,2.830318
1.606000,0.231293,2.823313
1.607000,0.231989,2.823792
1.608000,0.228189,2.820302
1.609000,0.226374,2.821456
1.610000,0.226184,2.811216
1.611000,0.227095,2.816397
1.612000,0.226190,2.832576
1.613000,0.227238,2.842013
1.614000,0.227534,2.801426
1.615000,0.229331,2.819746
1.616000,0.226639,2.821045
1.617000,0.224194,2.792923
1.618000,0.229180,2.813998
1.619000,0.232003,2.818898
1.620000,0.230594,2.826251
1.621000,0.234668,2.794929
1.622000,0.228134,2.823776
1.623000,0.228618,2.830321
1.624000,0.227744,2.800427
1.625000,0.231463,2.819843
1.626000,0.226791,2.840363
1.627000,0.226067,2.811014
1.628000,0.225792,2.841561
1.629000,0.228929,2.811549
1.630000,0.235149,2.819876
1.631000,0.228855,2.814010
1.632000,0.230322,2.855145
1.633000,0.221323,2.832712
1.634000,0.226980,2.794358
1.635000,0.232320,2.820904
1.636000,0.228135,2.830619
1.637000,0.232591,2.813550
1.638000,0.228745,2.801547
1.639000,0.232100,2.831903
1.640000,0.227845,2.828034
1.641000,0.235534,2.820662
1.642000,0.230059,2.838424
1.643000,0.235196,2.818962
1.644000,0.223495,2.831153
1.645000,0.224419,2.806520
1.646000,0.230250,2.824065
1.647000,0.230356,2.820835
1.648000,0.227495,2.821465
1.649000,0.227355,2.814302
1.650000,0.231194,2.814034
1.651000,0.225905,2.858394
1.652000,0.236910,2.833714
1.653000,0.230230,2.810425
1.654000,0.231556,2.806865
1.655000,0.226017,2.822542
1.656000,0.229678,2.824499
1.657000,0.231965,2.810932
1.658000,0.226824,2.834102
1.659000,0.223501,2.825379
1.660000,0.231309,2.816579
1.661000,0.229764,2.826873
1.662000,0.228718,2.800010
1.663000,0.226974,2.837033
1.664000,0.231326,2.818489
1.665000,0.234599,2.816230
1.666000,0.233815,2.820880
1.667000,0.229911,2.821259
1.668000,0.227983,2.806021
1.669000,0.230680,2.820686
1.670000,0.226414,2.811978
1.671000,0.232027,2.820366
1.672000,0.229380,2.809360
1.673000,0.227634,2.820516
1.674000,0.230439,2.772848
1.675000,0.229338,2.814032
1.676000,0.226465,2.820543
1.677000,0.230988,2.799584
1.678000,0.227593,2.849224
1.679000,0.232588,2.814027
1.680000,0.227711,2.812143
1.681000,0.232218,2.813175
1.682000,0.222995,2.829314
1.683000,0.231919,2.836591
1.684000,0.227993,2.821971
1.685000,0.226344,2.813826
1.686000,0.227738,2.828725
1.687000,0.227255,2.811081
1.688000,0.233254,2.831290
1.689000,0.227205,2.824277
1.690000,0.228582,2.840862
1.691000,0.232586,2.802981
1.692000,0.227148,2.791708
1.693000,0.232027,2.852723
1.694000,0.232494,2.808477
1.695000,0.231916,2.825374
1.696000,0.229298,2.816062
1.697000,0.225872,2.839232
1.698000,0.230294,2.831734
1.699000,0.226569,2.814566
1.700000,0.226685,2.789210
1.701000,0.229466,2.830088
1.702000,0.232484,2.812104
1.703000,0.230940,2.816328
1.704000,0.230072,2.830652
1.705000,0.224900,2.809493
1.706000,0.230776,2.828783
1.707000,0.232305,2.829764
1.708000,0.231472,2.792452
1.709000,0.227444,2.827214
1.710000,0.227874,2.809586
1.711000,0.230696,2.840984
1.712000,0.227410,2.800036
1.713000,0.231172,2.831257
1.714000,0.231250,2.824231
1.715000,0.230501,2.800261
1.716000,0.230716,2.811730
1.717000,0.229266,2.845092
1.718000,0.233202,2.833425
1.719000,0.226870,2.834073
1.720000,0.231954,2.808385
1.721000,0.230231,2.814191
1.722000,0.230865,2.809274
1.723000,0.226408,2.825181
1.724000,0.231768,2.806303
1.725000,0.223838,2.793420
1.726000,0.235368,2.816906
1.727000,0.230654,2.828028
1.728000,0.232858,2.850298
1.729000,0.224234,2.830838
1.730000,0.229851,2.847670
1.731000,0.230286,2.824057
1.732000,0.225069,2.827245
1.733000,0.222772,2.792830
1.734000,0.230033,2.812865
1.735000,0.223515,2.803359
1.736000,0.225038,2.798145
1.737000,0.226711,2.814302
1.738000,0.229620,2.824994
1.739000,0.229400,2.806689
1.740000,0.226196,2.790545
1.741000,0.227945,2.857502
1.742000,0.231339,2.815693
1.743000,0.233695,2.825354
1.744000,0.229049,2.826915
1.745000,0.228170,2.851702
1.746000,0.226912,2.831206
1.747000,0.233429,2.829881
1.748000,0.225525,2.808304
1.749000,0.230735,2.806292
1.750000,0.225428,2.832762
1.751000,0.232564,2.819690
1.752000,0.232737,2.801392
1.753000,0.227589,2.816570
1.754000,0.226164,2.802544
1.755000,0.231689,2.829844
1.756000,0.231156,2.796785
1.757000,0.224847,2.822172
1.758000,0.231480,2.816421
1.759000,0.230965,2.836228
1.760000,0.233245,2.827524
1.761000,0.234109,2.814555
1.762000,0.224287,2.822143
1.763000,0.229131,2.801995
1.764000,0.226621,2.836014
1.765000,0.229947,2.814733
1.766000,0.233352,2.803061
1.767000,0.231610,2.830714
1.768000,0.229377,2.804837
1.769000,0.221786,2.825552
1.770000,0.233943,2.825429
1.771000,0.225895,2.826456
1.772000,0.227529,2.814212
1.773000,0.228944,2.821090
1.774000,0.229099,2.806348
1.775000,0.229377,2.822177
1.776000,0.230113,2.815193
1.777000,0.227416,2.813072
1.778000,0.235403,2.842121
1.779000,0.233462,2.827902
1.780000,0.226788,2.809618
1.781000,0.232393,2.848337
1.782000,0.234496,2.829703
1.783000,0.228943,2.834479
1.784000,0.229759,2.810769
1.785000,0.229358,2.815007
1.786000,0.232981,2.836713
1.787000,0.226066,2.789374
1.788000,0.228019,2.810190
1.789000,0.227431,2.837661
1.790000,0.230975,2.802609
1.791000,0.231081,2.826745
1.792000,0.233153,2.820899
1.793000,0.229094,2.823497
1.794000,0.225509,2.812642
1.795000,0.227210,2.815814
1.796000,0.226591,2.793562
1.797000,0.228781,2.835374
1.798000,0.232761,2.810790
1.799000,0.225117,2.796842
1.800000,0.230616,2.792615
1.801000,0.228729,2.828274
1.802000,0.234012,2.833855
1.803000,0.227740,2.811933
1.804000,0.227535,2.822307
1.805000,0.236549,2.800154
1.806000,0.227912,2.827772
1.807000,0.231063,2.831202
1.808000,0.229646,2.820274
1.809000,0.228717,2.818063
1.810000,0.225924,2.845459
1.811000,0.229017,2.825374
1.812000,0.227602,2.830891
1.813000,0.230251,2.811415
1.814000,0.228816,2.813207
1.815000,0.230719,2.823503
1.816000,0.229154,2.801279
1.817000,0.234282,2.832660
1.818000,0.228858,2.844553
1.819000,0.225748,2.830330
1.820000,0.230697,2.820754
1.821000,0.227069,2.787168
1.822000,0.224012,2.811634
1.823000,0.226429,2.821443
1.824000,0.231789,2.780873
1.825000,0.228398,2.835910
1.826000,0.232792,2.831173
1.827000,0.225151,2.806772
1.828000,0.230535,2.791985
1.829000,0.235898,2.823594
1.830000,0.230813,2.846593
1.831000,0.226646,2.823145
1.832000,0.231166,2.818270
1.833000,0.227867,2.821363
1.834000,0.229816,2.805045
1.835000,0.224601,2.811155
1.836000,0.225831,2.827871
1.837000,0.232014,2.816523
1.838000,0.233511,2.798565
1.839000,0.227389,2.858805
1.840000,0.224511,2.805527
1.841000,0.230121,2.828768
1.842000,0.230203,2.789357
1.843000,0.232072,2.826753
1.844000,0.232847,2.827139
1.845000,0.231454,2.792153
1.846000,0.233855,2.819897
1.847000,0.230715,2.822895
1.848000,0.232297,2.823819
1.849000,0.227796,2.785546
1.850000,0.230851,2.803343
1.851000,0.231271,2.807012
1.852000,0.228340,2.812864
1.853000,0.228496,2.833768
1.854000,0.231701,2.827830
1.855000,0.229529,2.836168
1.856000,0.230197,2.828012
1.857000,0.228609,2.793322
1.858000,0.227850,2.829053
1.859000,0.227451,2.832775
1.860000,0.225905,2.802891
1.861000,0.227159,2.839099
1.862000,0.232294,2.811945
