# Time (s),Channel 1 (V)
1.038000000000000034e+00,1.366297647158758011e+00
1.038999999999999924e+00,1.367112179094855495e+00
1.040000000000000036e+00,1.363549272681229940e+00
1.040999999999999925e+00,1.363827053482516316e+00
1.042000000000000037e+00,1.363753662494393337e+00
1.042999999999999927e+00,1.363061846948012246e+00
1.044000000000000039e+00,1.364803238998474111e+00
1.044999999999999929e+00,1.363621873167425447e+00
1.046000000000000041e+00,1.365037215262619785e+00
1.046999999999999931e+00,1.363907801677794351e+00
1.048000000000000043e+00,1.364895594691625025e+00
1.048999999999999932e+00,1.365402112983991056e+00
1.050000000000000044e+00,1.364679579499672890e+00
1.050999999999999934e+00,1.365351956603870986e+00
1.052000000000000046e+00,1.365644071064163301e+00
1.052999999999999936e+00,1.364953891419538712e+00
1.054000000000000048e+00,1.363920918603427790e+00
1.054999999999999938e+00,1.364757055562525911e+00
1.056000000000000050e+00,1.365135422860440650e+00
1.056999999999999940e+00,1.366155250414632372e+00
1.058000000000000052e+00,1.365606615003906343e+00
1.058999999999999941e+00,1.363693650827675796e+00
1.060000000000000053e+00,1.365580504506999304e+00
1.060999999999999943e+00,1.365893332501513457e+00
1.062000000000000055e+00,1.366042617222604783e+00
1.062999999999999945e+00,1.365749956149020061e+00
1.064000000000000057e+00,1.365239484139030957e+00
1.064999999999999947e+00,1.365379151700173654e+00
1.066000000000000059e+00,1.366112593656386487e+00
1.066999999999999948e+00,1.365911039204463551e+00
1.068000000000000060e+00,1.366381456717574494e+00
1.068999999999999950e+00,1.364971949762663339e+00
1.070000000000000062e+00,1.366871769247637536e+00
1.070999999999999952e+00,1.366228459196741296e+00
1.072000000000000064e+00,1.365599786493556067e+00
1.072999999999999954e+00,1.366145252401590682e+00
1.074000000000000066e+00,1.366970288870264616e+00
1.074999999999999956e+00,1.364477229236780831e+00
1.076000000000000068e+00,1.365416087696655012e+00
1.076999999999999957e+00,1.367900195875424441e+00
1.078000000000000069e+00,1.365814369851692467e+00
1.078999999999999959e+00,1.366436624715413384e+00
1.080000000000000071e+00,1.366303785192144238e+00
1.080999999999999961e+00,1.367017568406964312e+00
1.082000000000000073e+00,1.366006119299894017e+00
1.082999999999999963e+00,1.367927317791802988e+00
1.084000000000000075e+00,1.367126187493114653e+00
1.084999999999999964e+00,1.366455980951296167e+00
1.086000000000000076e+00,1.366426342922717252e+00
1.086999999999999966e+00,1.367265293048821828e+00
1.088000000000000078e+00,1.365333479670602923e+00
1.088999999999999968e+00,1.368166763104385897e+00
1.090000000000000080e+00,1.368222720964655137e+00
1.090999999999999970e+00,1.369999397457381862e+00
1.092000000000000082e+00,1.368511407956073178e+00
1.092999999999999972e+00,1.367010063497875461e+00
1.094000000000000083e+00,1.367268518234854957e+00
1.094999999999999973e+00,1.367730362080445072e+00
1.096000000000000085e+00,1.367777619824160018e+00
1.096999999999999975e+00,1.368319931066124928e+00
1.098000000000000087e+00,1.368049854164399060e+00
1.098999999999999977e+00,1.369878662709324901e+00
1.100000000000000089e+00,1.368934007910921791e+00
1.100999999999999979e+00,1.369739178860032380e+00
1.102000000000000091e+00,1.370413555916150106e+00
1.102999999999999980e+00,1.368744388779537857e+00
1.104000000000000092e+00,1.368866902248988549e+00
1.104999999999999982e+00,1.368937013510531875e+00
1.106000000000000094e+00,1.369291939682165671e+00
1.106999999999999984e+00,1.368919150471155310e+00
1.108000000000000096e+00,1.369201522505476776e+00
1.108999999999999986e+00,1.369300009432470100e+00
1.110000000000000098e+00,1.368205994461135999e+00
1.110999999999999988e+00,1.367350748525970827e+00
1.112000000000000099e+00,1.369222485118852806e+00
1.112999999999999989e+00,1.368755695612120515e+00
1.114000000000000101e+00,1.368029650396101582e+00
1.114999999999999991e+00,1.369720481233642539e+00
1.116000000000000103e+00,1.370269017221579677e+00
1.116999999999999993e+00,1.369869234243499267e+00
1.118000000000000105e+00,1.369811379582416055e+00
1.118999999999999995e+00,1.370185327866763503e+00
1.120000000000000107e+00,1.369533810536214480e+00
1.120999999999999996e+00,1.371714109685886251e+00
1.122000000000000108e+00,1.371510970030644261e+00
1.122999999999999998e+00,1.371734548189954994e+00
1.124000000000000110e+00,1.370592668826681626e+00
1.125000000000000000e+00,1.371500480044238524e+00
1.125999999999999890e+00,1.370298517891734624e+00
1.127000000000000002e+00,1.370869147561616819e+00
1.127999999999999892e+00,1.369782638825762122e+00
1.129000000000000004e+00,1.369840998335574600e+00
1.129999999999999893e+00,1.370257473749964650e+00
1.131000000000000005e+00,1.372200097880615255e+00
1.131999999999999895e+00,1.370340033021908654e+00
1.133000000000000007e+00,1.371530588338613743e+00
1.133999999999999897e+00,1.368708315016347266e+00
1.135000000000000009e+00,1.371118953553786435e+00
1.135999999999999899e+00,1.371290604690834414e+00
1.137000000000000011e+00,1.368899420785872900e+00
1.137999999999999901e+00,1.370608327697147466e+00
1.139000000000000012e+00,1.369984416980496222e+00
1.139999999999999902e+00,1.369585133885554473e+00
1.141000000000000014e+00,1.371805369675362485e+00
1.141999999999999904e+00,1.372622624947688497e+00
1.143000000000000016e+00,1.371463981217748707e+00
1.143999999999999906e+00,1.370728579033626993e+00
1.145000000000000018e+00,1.371636522690117266e+00
1.145999999999999908e+00,1.371523019317850700e+00
1.147000000000000020e+00,1.369874466480735187e+00
1.147999999999999909e+00,1.370171689459070752e+00
1.149000000000000021e+00,1.370800846793054584e+00
1.149999999999999911e+00,1.372293950323371758e+00
1.151000000000000023e+00,1.370647736340871115e+00
1.151999999999999913e+00,1.370763820053898074e+00
1.153000000000000025e+00,1.371709103257634954e+00
1.153999999999999915e+00,1.371292708919817915e+00
1.155000000000000027e+00,1.369671628708537758e+00
1.155999999999999917e+00,1.371616247987323733e+00
1.157000000000000028e+00,1.370262504383387370e+00
1.157999999999999918e+00,1.370397434769173861e+00
1.159000000000000030e+00,1.371016730519345694e+00
1.159999999999999920e+00,1.372713482164026999e+00
1.161000000000000032e+00,1.370812325822411637e+00
1.161999999999999922e+00,1.371746837566089949e+00
1.163000000000000034e+00,1.371395736090560202e+00
1.163999999999999924e+00,1.371159871868097291e+00
1.165000000000000036e+00,1.370314167996971255e+00
1.165999999999999925e+00,1.371789024291364623e+00
1.167000000000000037e+00,1.371406743401155426e+00
1.167999999999999927e+00,1.370553144006171786e+00
1.169000000000000039e+00,1.371887976672361953e+00
1.169999999999999929e+00,1.371595147754274935e+00
1.171000000000000041e+00,1.371239476769522625e+00
1.171999999999999931e+00,1.369947989525694299e+00
1.173000000000000043e+00,1.371109545986987532e+00
1.173999999999999932e+00,1.370344425405927380e+00
1.175000000000000044e+00,1.369675783649093592e+00
1.175999999999999934e+00,1.372234035299246369e+00
1.177000000000000046e+00,1.371475669642693740e+00
1.177999999999999936e+00,1.370964991068976513e+00
1.179000000000000048e+00,1.370971658800590465e+00
1.179999999999999938e+00,1.371497377117110839e+00
1.181000000000000050e+00,1.370575261688865343e+00
1.181999999999999940e+00,1.371841469365561172e+00
1.183000000000000052e+00,1.371713102378115279e+00
1.183999999999999941e+00,1.371192375835995847e+00
1.185000000000000053e+00,1.368978907064900552e+00
1.185999999999999943e+00,1.370295325376961637e+00
1.187000000000000055e+00,1.371461733391600379e+00
1.187999999999999945e+00,1.371199529276874829e+00
1.189000000000000057e+00,1.370121042869406836e+00
1.189999999999999947e+00,1.370467972011041757e+00
1.191000000000000059e+00,1.371140383408363306e+00
1.191999999999999948e+00,1.368854457717186612e+00
1.193000000000000060e+00,1.368580754138027045e+00
1.193999999999999950e+00,1.370399933551385008e+00
1.195000000000000062e+00,1.370271488385091274e+00
1.195999999999999952e+00,1.369864380438861717e+00
1.197000000000000064e+00,1.371207615094997889e+00
1.197999999999999954e+00,1.370206024534996292e+00
1.199000000000000066e+00,1.368519153406642541e+00
1.199999999999999956e+00,1.371893848006954242e+00
1.201000000000000068e+00,1.369734889279072165e+00
1.201999999999999957e+00,1.371072663244115253e+00
1.203000000000000069e+00,1.370319130828229648e+00
1.203999999999999959e+00,1.370694849467856580e+00
1.205000000000000071e+00,1.368230946345217802e+00
1.205999999999999961e+00,1.367356633826449563e+00
1.207000000000000073e+00,1.369634156806694536e+00
1.207999999999999963e+00,1.369673084403413066e+00
1.209000000000000075e+00,1.369593412017491074e+00
1.209999999999999964e+00,1.369741073977121637e+00
1.211000000000000076e+00,1.368188053880795341e+00
1.211999999999999966e+00,1.368453809698719104e+00
1.213000000000000078e+00,1.370484048324546400e+00
1.213999999999999968e+00,1.369108357399575704e+00
1.215000000000000080e+00,1.368978576086724797e+00
1.215999999999999970e+00,1.369103819807322431e+00
1.217000000000000082e+00,1.368009939347805792e+00
1.217999999999999972e+00,1.370208956132020983e+00
1.219000000000000083e+00,1.369577761650277337e+00
1.219999999999999973e+00,1.368299264591897879e+00
1.221000000000000085e+00,1.370784776796992288e+00
1.221999999999999975e+00,1.369165667507222794e+00
1.223000000000000087e+00,1.368433962729745268e+00
1.223999999999999977e+00,1.367097064631707548e+00
1.225000000000000089e+00,1.369111252993556294e+00
1.225999999999999979e+00,1.369918454689263765e+00
1.227000000000000091e+00,1.365368698744974241e+00
1.227999999999999980e+00,1.368645800093220677e+00
1.229000000000000092e+00,1.368217281146471453e+00
1.229999999999999982e+00,1.369406497778055343e+00
1.231000000000000094e+00,1.369027537905814107e+00
1.231999999999999984e+00,1.368532135233129887e+00
1.233000000000000096e+00,1.368497438831962620e+00
1.233999999999999986e+00,1.368923449221004951e+00
1.235000000000000098e+00,1.368506006668707142e+00
1.235999999999999988e+00,1.369390328339209484e+00
1.237000000000000099e+00,1.368472517575830549e+00
1.237999999999999989e+00,1.365621067206775230e+00
1.239000000000000101e+00,1.367521993660291590e+00
1.239999999999999991e+00,1.366294311028164454e+00
1.241000000000000103e+00,1.366056048120976696e+00
1.241999999999999993e+00,1.366705490742460505e+00
1.243000000000000105e+00,1.366706715954859153e+00
1.243999999999999995e+00,1.366417817722908934e+00
1.245000000000000107e+00,1.366914427963467960e+00
1.245999999999999996e+00,1.366835127469251843e+00
1.247000000000000108e+00,1.367112817962576443e+00
1.247999999999999998e+00,1.366944603876546704e+00
1.249000000000000110e+00,1.365900288156613573e+00
1.250000000000000000e+00,1.364966957623468868e+00
1.250999999999999890e+00,1.367206073885206541e+00
1.252000000000000002e+00,1.366998339955284081e+00
1.252999999999999892e+00,1.366069184770980494e+00
1.254000000000000004e+00,1.364155814076959627e+00
1.254999999999999893e+00,1.366648929961588710e+00
1.256000000000000005e+00,1.367240753335593695e+00
1.256999999999999895e+00,1.366496427372419609e+00
1.258000000000000007e+00,1.365621392133436141e+00
1.258999999999999897e+00,1.366210272747816479e+00
1.260000000000000009e+00,1.364521200095808906e+00
1.260999999999999899e+00,1.366296018014425018e+00
1.262000000000000011e+00,1.364282294097264536e+00
1.262999999999999901e+00,1.364570538600212712e+00
1.264000000000000012e+00,1.367983944911237870e+00
1.264999999999999902e+00,1.366002244373347496e+00
1.266000000000000014e+00,1.362851499266799271e+00
1.266999999999999904e+00,1.365039195966935237e+00
1.268000000000000016e+00,1.364518921261438589e+00
1.268999999999999906e+00,1.363861450855161417e+00
1.270000000000000018e+00,1.364022574884119043e+00
1.270999999999999908e+00,1.365427323053536313e+00
1.272000000000000020e+00,1.365283710688965924e+00
1.272999999999999909e+00,1.364640150173245470e+00
1.274000000000000021e+00,1.365019624477964211e+00
1.274999999999999911e+00,1.364666294041395167e+00
1.276000000000000023e+00,1.365121306954877101e+00
1.276999999999999913e+00,1.365615700882650163e+00
1.278000000000000025e+00,1.364750283119818830e+00
1.278999999999999915e+00,1.363586605771874627e+00
1.280000000000000027e+00,1.365046174886494601e+00
1.280999999999999917e+00,1.364273245034394844e+00
1.282000000000000028e+00,1.363707016605997469e+00
1.282999999999999918e+00,1.364003753403315367e+00
1.284000000000000030e+00,1.364137136241649451e+00
1.284999999999999920e+00,1.364143172098845058e+00
1.286000000000000032e+00,1.364486394958927207e+00
1.286999999999999922e+00,1.364590239079278788e+00
1.288000000000000034e+00,1.364248106684363027e+00
1.288999999999999924e+00,1.364768673365553742e+00
1.290000000000000036e+00,1.364013583647178951e+00
1.290999999999999925e+00,1.363126196315062266e+00
1.292000000000000037e+00,1.363998468658627505e+00
1.292999999999999927e+00,1.363028177128864149e+00
1.294000000000000039e+00,1.363656093174201889e+00
1.294999999999999929e+00,1.363393970800842236e+00
1.296000000000000041e+00,1.365017321233897629e+00
1.296999999999999931e+00,1.365119763223919813e+00
1.298000000000000043e+00,1.363729504996782138e+00
1.298999999999999932e+00,1.363968770643891215e+00
1.300000000000000044e+00,1.363924817567596648e+00
1.300999999999999934e+00,1.366195114272381828e+00
1.302000000000000046e+00,1.364276499929384157e+00
1.302999999999999936e+00,1.364002225172765259e+00
1.304000000000000048e+00,1.366063044416722105e+00
1.304999999999999938e+00,1.364465471918091977e+00
1.306000000000000050e+00,1.364547555458944572e+00
1.306999999999999940e+00,1.364097096903154060e+00
1.308000000000000052e+00,1.363104050355947949e+00
1.308999999999999941e+00,1.363675012838046152e+00
1.310000000000000053e+00,1.364749564097071710e+00
1.310999999999999943e+00,1.372764916605224261e+00
1.312000000000000055e+00,1.379797347059578572e+00
1.312999999999999945e+00,1.386951980821752306e+00
1.314000000000000057e+00,1.395250967349877413e+00
1.314999999999999947e+00,1.402219842493690249e+00
1.316000000000000059e+00,1.407834600527177793e+00
1.316999999999999948e+00,1.415700652159071593e+00
1.318000000000000060e+00,1.423588556381599091e+00
1.318999999999999950e+00,1.427931250070005875e+00
1.320000000000000062e+00,1.436256965891063775e+00
1.320999999999999952e+00,1.442212946642311699e+00
1.322000000000000064e+00,1.449583064734022431e+00
1.322999999999999954e+00,1.453963480167284938e+00
1.324000000000000066e+00,1.461762611897402975e+00
1.324999999999999956e+00,1.466669894929463869e+00
1.326000000000000068e+00,1.471364290305839928e+00
1.326999999999999957e+00,1.479884371956683431e+00
1.328000000000000069e+00,1.483011729782040655e+00
1.328999999999999959e+00,1.489622246507351866e+00
1.330000000000000071e+00,1.496612849841859161e+00
1.330999999999999961e+00,1.500104429774494763e+00
1.332000000000000073e+00,1.502323268762520758e+00
1.332999999999999963e+00,1.508820246883223692e+00
1.334000000000000075e+00,1.515078650645802716e+00
1.334999999999999964e+00,1.521460091449018615e+00
1.336000000000000076e+00,1.523722727393323595e+00
1.336999999999999966e+00,1.528506128294943700e+00
1.338000000000000078e+00,1.532389584596704823e+00
1.338999999999999968e+00,1.537634737913085692e+00
1.340000000000000080e+00,1.541960885677768678e+00
1.340999999999999970e+00,1.547422358501827855e+00
1.342000000000000082e+00,1.551935515982718394e+00
1.342999999999999972e+00,1.556013237857343912e+00
1.344000000000000083e+00,1.557504299318928531e+00
1.344999999999999973e+00,1.562706264389776445e+00
1.346000000000000085e+00,1.565830303574320181e+00
1.346999999999999975e+00,1.570434455414052799e+00
1.348000000000000087e+00,1.573607399002963092e+00
1.348999999999999977e+00,1.576469718046801471e+00
1.350000000000000089e+00,1.580413498595832245e+00
1.350999999999999979e+00,1.583879106640864176e+00
1.352000000000000091e+00,1.588299419546781222e+00
1.352999999999999980e+00,1.589702578421298584e+00
1.354000000000000092e+00,1.592782106395368658e+00
1.354999999999999982e+00,1.596644588798934228e+00
1.356000000000000094e+00,1.599070782480935593e+00
1.356999999999999984e+00,1.600605267665926146e+00
1.358000000000000096e+00,1.606481617610528323e+00
1.358999999999999986e+00,1.608176005601057001e+00
1.360000000000000098e+00,1.610489202842458223e+00
1.360999999999999988e+00,1.614585934899271047e+00
1.362000000000000099e+00,1.615432548419471370e+00
1.362999999999999989e+00,1.620039035776178471e+00
1.364000000000000101e+00,1.620369007810656514e+00
1.364999999999999991e+00,1.623942969370070433e+00
1.366000000000000103e+00,1.626595789415206994e+00
1.366999999999999993e+00,1.629245251228253366e+00
1.368000000000000105e+00,1.630101087909367363e+00
1.368999999999999995e+00,1.634256479154322372e+00
1.370000000000000107e+00,1.635403610088577153e+00
1.370999999999999996e+00,1.639871782202590778e+00
1.372000000000000108e+00,1.639365828317173701e+00
1.372999999999999998e+00,1.642948993024167637e+00
1.374000000000000110e+00,1.643559314978312313e+00
1.375000000000000000e+00,1.645536281272715895e+00
1.375999999999999890e+00,1.647660397409243194e+00
1.377000000000000002e+00,1.651468738013479376e+00
1.377999999999999892e+00,1.652187185394663693e+00
1.379000000000000004e+00,1.653665126035636090e+00
1.379999999999999893e+00,1.654590158586894733e+00
1.381000000000000005e+00,1.657961079092636236e+00
1.381999999999999895e+00,1.660357904097540249e+00
1.383000000000000007e+00,1.661559455776114635e+00
1.383999999999999897e+00,1.662228894331711393e+00
1.385000000000000009e+00,1.664174179656459085e+00
1.385999999999999899e+00,1.666865216939081851e+00
1.387000000000000011e+00,1.666727791955658011e+00
1.387999999999999901e+00,1.669759725566525743e+00
1.389000000000000012e+00,1.671256953883671015e+00
1.389999999999999902e+00,1.672857766727371409e+00
1.391000000000000014e+00,1.672474904744722046e+00
1.391999999999999904e+00,1.675359736450188430e+00
1.393000000000000016e+00,1.674133242349183481e+00
1.393999999999999906e+00,1.678300772347268932e+00
1.395000000000000018e+00,1.680182534252558035e+00
1.395999999999999908e+00,1.680252439729970737e+00
1.397000000000000020e+00,1.682715333331564755e+00
1.397999999999999909e+00,1.682339533743616666e+00
1.399000000000000021e+00,1.685076947194029895e+00
1.399999999999999911e+00,1.684917931350298215e+00
1.401000000000000023e+00,1.687528163116503777e+00
1.401999999999999913e+00,1.689037948965376623e+00
1.403000000000000025e+00,1.689622659514814051e+00
1.403999999999999915e+00,1.689048138425965018e+00
1.405000000000000027e+00,1.690237189505295223e+00
1.405999999999999917e+00,1.692438908482752469e+00
1.407000000000000028e+00,1.692445601427650104e+00
1.407999999999999918e+00,1.695954611628225139e+00
1.409000000000000030e+00,1.693432026540373059e+00
1.409999999999999920e+00,1.694559124868706856e+00
1.411000000000000032e+00,1.696148950806460665e+00
1.411999999999999922e+00,1.697832819613497524e+00
1.413000000000000034e+00,1.697077718516920353e+00
1.413999999999999924e+00,1.698262098671651454e+00
1.415000000000000036e+00,1.700254884061630500e+00
1.415999999999999925e+00,1.702010648354332023e+00
1.417000000000000037e+00,1.701292638903286969e+00
1.417999999999999927e+00,1.704499997798080146e+00
1.419000000000000039e+00,1.705046063901493048e+00
1.419999999999999929e+00,1.707454665215583978e+00
1.421000000000000041e+00,1.706138380592942649e+00
1.421999999999999931e+00,1.705784097065492055e+00
1.423000000000000043e+00,1.707937602211165418e+00
1.423999999999999932e+00,1.708249650809819498e+00
1.425000000000000044e+00,1.707618438092034285e+00
1.425999999999999934e+00,1.709826142645051172e+00
1.427000000000000046e+00,1.710093680748658418e+00
1.427999999999999936e+00,1.710749347135085863e+00
1.429000000000000048e+00,1.712064535795159159e+00
1.429999999999999938e+00,1.711856592590187187e+00
1.431000000000000050e+00,1.712026944194846578e+00
1.431999999999999940e+00,1.712171648562553328e+00
1.433000000000000052e+00,1.713923119362604774e+00
1.433999999999999941e+00,1.712787390480443372e+00
1.435000000000000053e+00,1.713429029549880411e+00
1.435999999999999943e+00,1.715981563511608687e+00
1.437000000000000055e+00,1.716531830428865035e+00
1.437999999999999945e+00,1.717376392469585733e+00
1.439000000000000057e+00,1.716732141357500518e+00
1.439999999999999947e+00,1.719325506640182910e+00
1.441000000000000059e+00,1.717595427064039448e+00
1.441999999999999948e+00,1.718316385543765312e+00
1.443000000000000060e+00,1.718643858642577626e+00
1.443999999999999950e+00,1.720530485636305729e+00
1.445000000000000062e+00,1.719204468281747777e+00
1.445999999999999952e+00,1.723186267604662980e+00
1.447000000000000064e+00,1.720007797455550325e+00
1.447999999999999954e+00,1.719518136209384540e+00
1.449000000000000066e+00,1.721713148329606424e+00
1.449999999999999956e+00,1.721923690865847512e+00
1.451000000000000068e+00,1.721847286569112789e+00
1.451999999999999957e+00,1.721291722724852535e+00
1.453000000000000069e+00,1.722583021201090858e+00
1.453999999999999959e+00,1.723862007600943658e+00
1.455000000000000071e+00,1.722769309435210783e+00
1.455999999999999961e+00,1.725359031115021091e+00
1.457000000000000073e+00,1.723006384570882954e+00
1.457999999999999963e+00,1.723137278295880259e+00
1.459000000000000075e+00,1.726126580416716516e+00
1.459999999999999964e+00,1.725787246547618281e+00
1.461000000000000076e+00,1.727205705147861980e+00
1.461999999999999966e+00,1.726544323364734623e+00
1.463000000000000078e+00,1.725580487537226038e+00
1.463999999999999968e+00,1.726475672353236179e+00
1.465000000000000080e+00,1.725755854570172776e+00
1.465999999999999970e+00,1.728765209257801416e+00
1.467000000000000082e+00,1.729454212896009535e+00
1.467999999999999972e+00,1.728343436406526212e+00
1.469000000000000083e+00,1.726231382558490957e+00
1.469999999999999973e+00,1.729699517985384460e+00
1.471000000000000085e+00,1.730095969921470855e+00
1.471999999999999975e+00,1.728560054580571714e+00
1.473000000000000087e+00,1.728365519043084664e+00
1.473999999999999977e+00,1.729328230446565806e+00
1.475000000000000089e+00,1.732878810295551242e+00
1.475999999999999979e+00,1.729323015854472567e+00
1.477000000000000091e+00,1.730237454056007040e+00
1.477999999999999980e+00,1.729843167685905181e+00
1.479000000000000092e+00,1.730426422071644099e+00
1.479999999999999982e+00,1.732249494082376273e+00
1.481000000000000094e+00,1.731646139831358511e+00
1.481999999999999984e+00,1.733117256421188745e+00
1.483000000000000096e+00,1.731651277377773024e+00
1.483999999999999986e+00,1.731626371141615550e+00
1.485000000000000098e+00,1.732025823476922355e+00
1.485999999999999988e+00,1.730827172046364160e+00
1.487000000000000099e+00,1.731807780685143072e+00
1.487999999999999989e+00,1.732585888210343539e+00
1.489000000000000101e+00,1.733677043642234628e+00
1.489999999999999991e+00,1.733688420140012232e+00
1.491000000000000103e+00,1.733476806149796712e+00
1.491999999999999993e+00,1.734375275937858119e+00
1.493000000000000105e+00,1.733491574260361823e+00
1.493999999999999995e+00,1.733887551172233366e+00
1.495000000000000107e+00,1.732369552933669343e+00
1.495999999999999996e+00,1.734204524109698164e+00
1.497000000000000108e+00,1.735581209898212851e+00
1.497999999999999998e+00,1.734707229587035382e+00
1.499000000000000110e+00,1.733631110799412012e+00
1.500000000000000000e+00,1.733447219310010556e+00
1.500999999999999890e+00,1.736047669114861192e+00
1.502000000000000002e+00,1.735990803257510873e+00
1.502999999999999892e+00,1.734878840372564346e+00
1.504000000000000004e+00,1.734172013459775119e+00
1.504999999999999893e+00,1.734316666966555953e+00
1.506000000000000005e+00,1.736468124313853334e+00
1.506999999999999895e+00,1.736695116520333482e+00
1.508000000000000007e+00,1.736053942088926716e+00
1.508999999999999897e+00,1.737204531459163981e+00
1.510000000000000009e+00,1.736001356927877382e+00
1.510999999999999899e+00,1.735329098884754728e+00
1.512000000000000011e+00,1.736782689522798684e+00
1.512999999999999901e+00,1.737639274021571811e+00
1.514000000000000012e+00,1.735265570947096103e+00
1.514999999999999902e+00,1.735664288531838961e+00
1.516000000000000014e+00,1.735873723975856597e+00
1.516999999999999904e+00,1.735409204773568970e+00
1.518000000000000016e+00,1.736683467615818710e+00
1.518999999999999906e+00,1.737962721041801162e+00
1.520000000000000018e+00,1.736648097326815909e+00
1.520999999999999908e+00,1.734958106057035598e+00
1.522000000000000020e+00,1.735413892742435626e+00
1.522999999999999909e+00,1.737065560710123968e+00
1.524000000000000021e+00,1.736894738761701973e+00
1.524999999999999911e+00,1.736889419608025786e+00
1.526000000000000023e+00,1.737998344003771622e+00
1.526999999999999913e+00,1.737239692715017769e+00
1.528000000000000025e+00,1.737214993538920504e+00
1.528999999999999915e+00,1.738435181966695220e+00
1.530000000000000027e+00,1.737571262517560777e+00
1.530999999999999917e+00,1.738376837411008236e+00
1.532000000000000028e+00,1.737092273388473718e+00
1.532999999999999918e+00,1.739169635752524812e+00
1.534000000000000030e+00,1.738013927759544552e+00
1.534999999999999920e+00,1.736959903293531227e+00
1.536000000000000032e+00,1.737127302727538902e+00
1.536999999999999922e+00,1.740166200904709415e+00
1.538000000000000034e+00,1.739231409594759858e+00
1.538999999999999924e+00,1.738596097166597465e+00
1.540000000000000036e+00,1.738629776882929079e+00
1.540999999999999925e+00,1.738248804915893730e+00
1.542000000000000037e+00,1.738943265225568080e+00
1.542999999999999927e+00,1.737058619887853705e+00
1.544000000000000039e+00,1.739141791964077255e+00
1.544999999999999929e+00,1.737950800727513512e+00
1.546000000000000041e+00,1.736472563365782928e+00
1.546999999999999931e+00,1.737881185285561791e+00
1.548000000000000043e+00,1.739125969390668214e+00
1.548999999999999932e+00,1.739431225917887458e+00
1.550000000000000044e+00,1.740234553001605455e+00
1.550999999999999934e+00,1.739514728840464430e+00
1.552000000000000046e+00,1.738584719127556966e+00
1.552999999999999936e+00,1.740073686310969148e+00
1.554000000000000048e+00,1.738241604919162908e+00
1.554999999999999938e+00,1.739558023607084669e+00
1.556000000000000050e+00,1.739695695246536555e+00
1.556999999999999940e+00,1.740227292806468817e+00
1.558000000000000052e+00,1.739817538862013402e+00
1.558999999999999941e+00,1.738985551850557476e+00
1.560000000000000053e+00,1.739485746693427037e+00
1.560999999999999943e+00,1.738216782996415244e+00
1.562000000000000055e+00,1.739916647372222736e+00
1.562999999999999945e+00,1.741066975229049740e+00
1.564000000000000057e+00,1.738629931216527646e+00
1.564999999999999947e+00,1.740169367426437574e+00
1.566000000000000059e+00,1.740444309096611297e+00
1.566999999999999948e+00,1.739332714250680256e+00
1.568000000000000060e+00,1.736788526510188557e+00
1.568999999999999950e+00,1.739184834614111663e+00
1.570000000000000062e+00,1.739701373448925503e+00
1.570999999999999952e+00,1.738803086313812640e+00
1.572000000000000064e+00,1.740084866563166521e+00
1.572999999999999954e+00,1.740817788944410527e+00
1.574000000000000066e+00,1.740952144882055519e+00
1.574999999999999956e+00,1.739063695129073439e+00
1.576000000000000068e+00,1.741402107565771962e+00
1.576999999999999957e+00,1.739180465786953622e+00
1.578000000000000069e+00,1.740712102950553231e+00
1.578999999999999959e+00,1.740491149067210586e+00
1.580000000000000071e+00,1.740950775889286373e+00
1.580999999999999961e+00,1.740581137386205901e+00
1.582000000000000073e+00,1.740225390637394343e+00
1.582999999999999963e+00,1.739234422985037609e+00
1.584000000000000075e+00,1.739077811909810034e+00
1.584999999999999964e+00,1.739290620976294388e+00
1.586000000000000076e+00,1.741593253530788976e+00
1.586999999999999966e+00,1.740354349957397906e+00
1.588000000000000078e+00,1.739686248212156894e+00
1.588999999999999968e+00,1.740717493596193544e+00
1.590000000000000080e+00,1.739451457435110759e+00
1.590999999999999970e+00,1.738447100537154011e+00
1.592000000000000082e+00,1.739689623589171230e+00
1.592999999999999972e+00,1.740775920314224567e+00
1.594000000000000083e+00,1.740588221825445148e+00
1.594999999999999973e+00,1.740212494458686976e+00
1.596000000000000085e+00,1.739388375003616538e+00
1.596999999999999975e+00,1.740695312148955232e+00
1.598000000000000087e+00,1.741376631330147973e+00
1.598999999999999977e+00,1.740996216781065975e+00
1.600000000000000089e+00,1.740650020721366431e+00
1.600999999999999979e+00,1.742181927158119148e+00
1.602000000000000091e+00,1.741602649446740703e+00
1.602999999999999980e+00,1.740945538015151950e+00
1.604000000000000092e+00,1.740313090935434737e+00
1.604999999999999982e+00,1.741169599111554112e+00
1.606000000000000094e+00,1.741992159055268274e+00
1.606999999999999984e+00,1.740497572400030668e+00
1.608000000000000096e+00,1.740374337386978221e+00
1.608999999999999986e+00,1.739040422482169834e+00
1.610000000000000098e+00,1.739086376506380427e+00
1.610999999999999988e+00,1.742584574000790365e+00
1.612000000000000099e+00,1.741212211966712387e+00
1.612999999999999989e+00,1.740983552271939239e+00
1.614000000000000101e+00,1.740885557767442027e+00
1.614999999999999991e+00,1.740459484850913841e+00
1.616000000000000103e+00,1.741562398733780048e+00
1.616999999999999993e+00,1.742029369966028085e+00
1.618000000000000105e+00,1.740955925046113517e+00
1.618999999999999995e+00,1.739823934003313033e+00
